OBJECTID,Facility ID,Install Date,Inlet Type,Access Diameter,Invert Elevation,Access Material,Access Type,Enabled,Active Flag,Owned By,Managed By,Last Update Date,Last Editor,AncillaryRole,DrainArea,StreetName,GlobalID,x,y
2256,6-cb-3713,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,6,OAKLAND STREET,0cae4a1a-8211-44b0-9d01-abb6b5f3e5d2,-71.1967216662414,42.3699080465865
2257,6-cb-3714,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,6,OAKLAND STREET,9bdd4b12-1f8b-4b6a-aba6-437d196dbbbf,-71.1966548427974,42.3698890256781
2258,6-cb-3715,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,6,ACTON STREET,cbe4edb8-d615-4d78-a2eb-1cccae81a8dd,-71.1974417300778,42.3697645238563
2259,6-cb-3716,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,6,ACTON STREET,5ca13dab-0ebf-4758-82f1-96800948e718,-71.1974380247511,42.3698411569261
2260,6-cb-3717,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,6,ACTON STREET,fb39df5e-2d87-4266-8b01-e2a13b1008d8,-71.1965878732541,42.3697635468834
2261,6-cb-3718,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,6,ACTON STREET,65599e3d-3e61-4fd5-bae0-d6aff1647214,-71.1966117005563,42.3697051634138
2262,8-cb-3719,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,LEXINGTON STREET,d24abb10-e48d-4eaa-a66f-388e31c2093f,-71.1958277803607,42.3697345805052
2263,8-cb-3720,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,LEXINGTON STREET,0babd47f-7559-4912-9167-5975c73fb057,-71.1957015347392,42.3701130790242
2264,8-cb-3721,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,LEXINGTON STREET,a6936853-4446-4a0c-adbe-9c993ba09d53,-71.1956098463841,42.3701024507793
2265,8-cb-3722,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,LEXINGTON STREET,6b815f99-7e85-474a-9ee4-0ceebd3ba831,-71.1955738721376,42.3705079371524
2266,8-cb-3723,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,HOWARD STREET,f4224ca7-1471-4d8f-acf0-ebadba92f58f,-71.1950909877664,42.3698680430635
2267,8-cb-3724,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,HOWARD STREET,8096ae0a-3a79-468c-bc6d-187fe197ab1f,-71.1949929699537,42.3698034625415
2268,8-cb-3725,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,HOWARD STREET,977bd32a-1249-4c7d-99a3-0e538efbfca1,-71.1952165631272,42.3695106280195
2269,8-cb-3726,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,ACTON STREET,050174cc-2473-4b29-b789-a1438dd953ed,-71.1953490360735,42.3694777405308
2270,8-cb-3727,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,ACTON STREET,3adb44d9-efe0-49d4-bc8a-c9f728765bac,-71.1953845700439,42.3694275385688
2271,8-cb-3728,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,HOWARD STREET,6f14584e-58ad-44fc-b262-2639e19152de,-71.1952687909498,42.3691980812537
2272,8-cb-3729,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,HOWARD STREET,a3943e8c-cef8-482c-bcb9-76d276735ab6,-71.1955059846091,42.3686953768297
2273,8-cb-3730,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,7,HOWARD STREET,0ff104ce-0fea-4815-bb61-0d8ddfcb6177,-71.1958501574808,42.3683047482715
2274,8-cb-3731,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,8,HOWARD STREET,0056a4d6-f78d-4042-8e48-847766cdcaec,-71.1957205402657,42.3682518370702
2275,9-cb-3732,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,BACON STREET,46395b21-ae54-43ce-ac7b-3c84ed55a0d4,-71.1947684593861,42.3680099006233
2276,9-cb-3733,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,BACON STREET,85f11128-5603-4dd1-a8e6-4136fa14fbfb,-71.1948453753661,42.3680512746248
2277,9-cb-3734,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,BACON STREET,096fec31-d949-4735-a677-789dfe766d51,-71.1944876866178,42.3683973561477
2278,9-cb-3735,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,BACON STREET,897e96ab-b700-4664-aa36-9f72b21ce353,-71.1945414239661,42.3684231470119
2279,9-cb-3736,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,BACON STREET,b7da8ca1-60ab-4d58-b4ad-6f857286c40b,-71.1942798526413,42.368774580474
2280,9-cb-3737,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,BACON STREET,54469bee-e44b-41b7-967c-a25a144a3be4,-71.1942180267389,42.3687523529128
2281,11a-cb-3738,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,BACON STREET,7979757c-9835-4974-ab4e-a810aa7e31a6,-71.1932674535967,42.3696892180552
2282,11a-cb-3739,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,FRENCH STREET,d81d1428-ba29-4e0f-86c1-54a17efea33a,-71.192580596023,42.3698355060779
2283,11a-cb-3740,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,FRENCH STREET,72a1585d-4c63-4f4a-8c62-b35e68baf8b5,-71.1928620727351,42.3693520636594
2284,11a-cb-3741,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,FRENCH STREET,28648001-6dd7-48e4-b9b0-6fb7af3da51c,-71.1929331551607,42.3693644864739
2285,11a-cb-3742,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,FRENCH STREET,d19930fe-7509-4ad6-949c-bd215c2e3a4c,-71.193013981824,42.3691235147624
2286,11a-cb-3743,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,FRENCH STREET,8e7b936b-c640-4a3e-ab8a-fb2550148275,-71.1932632976248,42.3687897483558
2287,9-cb-3744,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,HOMER STREET,b1191dff-ce0c-4f7c-b9e0-77c4aa012fa1,-71.1926541502751,42.3680873360991
2288,9-cb-3745,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,HOMER STREET,79b62a7b-a5fa-446c-9753-8752fe39285a,-71.1926864818385,42.3680303616706
2289,9-cb-3746,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,MYRTLE STREET,5ccfe4f9-84cd-4a25-9c4c-78882c04d9a1,-71.192713543177,42.3676607526914
2290,9-cb-3747,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,MYRTLE STREET,cf0f2161-8a60-4445-8399-4841d69212d1,-71.192791497383,42.367695720835
2291,9-cb-3748,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,MYRTLE STREET,e4144985-0f26-4bb4-82eb-9807841f2d8a,-71.1929023997894,42.367316598222
2292,9-cb-3749,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,9,MYRTLE STREET,b7946924-c7fe-4c1f-871c-20e833a3b375,-71.1930484626722,42.367295032002
2293,11a-cb-3750,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,16e423be-7cfc-473e-b1e2-cb51efc98b02,-71.1922803950811,42.3684892015819
2294,11a-cb-3751,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,WOLLITZER LANE,23290b58-f98b-4b9c-a477-cbacebe349d4,-71.1928166843316,42.3687250983061
2295,11a-cb-3752,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,60fef2ef-b3d2-44e9-9c3d-a710ad94be12,-71.1921791611736,42.3686793629799
2296,11a-cb-3753,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,3e41bfc5-9f89-438b-ab1e-61d3898b1629,-71.192080338635,42.3686643581524
2297,11a-cb-3754,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,5f765790-8bd9-4141-bffc-c7d54e5e2d65,-71.1917477990202,42.3692548234315
2298,11a-cb-3755,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,b3a60525-d2cf-4753-95f6-154fd037ef37,-71.1918424303181,42.3692359108754
2299,11a-cb-3756,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,FARNSWORTH STREET,6e89b39a-0b0d-4a24-a45a-fdcd72aacaf7,-71.1908331200044,42.3693425039929
2300,11a-cb-3757,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,51ff88ff-2fff-44f3-a921-6c95005db6ad,-71.1914503766636,42.369759711024
2301,11a-cb-3758,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,MYRTLE STREET,4c0e3324-f458-4d1c-9fe7-df3586e32dbf,-71.1915466084871,42.3697633046611
2302,11a-cb-3759,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,CUBA STREET,86f11e90-386e-40cb-a1af-baa494eda78d,-71.1915281453221,42.3684353150991
2303,11a-cb-3760,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,CUBA STREET,6aa41d50-1e5a-4902-9e37-7ba333b8e091,-71.1917675460518,42.3683081113358
2304,11a-cb-3761,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,CUBA STREET,420e2590-d161-4ca7-9a8d-79a492f8c24c,-71.1921189795254,42.3681369365012
2305,11a-cb-3762,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,11a,CUBA STREET,9ec13cf9-c45c-422e-bd12-165e8eb0d037,-71.1922170805602,42.3680842327124
2306,20d-cb-3763,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,EDGECLIFF ROAD,f5eff2fb-9811-466a-90a4-6e74710d3238,-71.1601886664785,42.3749716001234
2307,20d-cb-3764,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WOODLEIGH ROAD,a0be526d-1312-4de6-bfdb-91f0cf25447a,-71.1600564506745,42.3751396874614
2308,20d-cb-3765,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WOODLEIGH ROAD,9200c296-2624-4faf-9dff-2baed76bef3e,-71.1601815272359,42.375738751121
2309,20d-cb-3766,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WOODLEIGH ROAD,0c85a6d8-7c8e-4103-ba28-22229b32cce8,-71.160068876988,42.3757814256918
2310,20d-cb-3767,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WOODLEIGH ROAD,b3b39bc1-4d60-442a-be0f-bccb91f05d83,-71.1601148550611,42.3763912678292
2311,20d-cb-3768,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WOODLEIGH ROAD,6db67d16-57e9-41be-9385-69cc3abfa581,-71.1602399368472,42.3764755130087
2312,20d-cb-3769,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,EDGECLIFF ROAD,ede4d287-2333-4453-811a-cd4c78ae4404,-71.1602646768192,42.3751549934045
2313,20d-cb-3770,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,EDGECLIFF ROAD,226a7178-ec05-45cc-a679-6933b3094e48,-71.1607833759723,42.3754066972703
2314,20d-cb-3771,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WESTLAND ROAD,3d309f53-f945-4ef2-a74d-2318bec02ff1,-71.1608440705302,42.3756045152192
2315,20d-cb-3772,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WESTLAND ROAD,412bf340-bf7b-4a00-a6fa-597f18a94719,-71.1610048786218,42.3765946073697
2316,20d-cb-3773,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WESTLAND ROAD,85a53e59-c852-47ee-9ac0-2f19bf38b1b5,-71.1609465476969,42.3756698095801
2317,20d-cb-3774,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,EDGECLIFF ROAD,c89a358e-6249-4188-99ed-4560d6877892,-71.1610635331434,42.3755843006859
2318,20d-cb-3775,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,a2599c20-f9c2-42cd-8105-28f74b666bb9,-71.1616547949429,42.3760902397883
2319,20d-cb-3776,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,d9ab1cf8-5bc1-49d2-9f10-6ce365f5fd9a,-71.1616999904875,42.3766606411437
2320,20d-cb-3777,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,4a561ece-2390-4ef3-ab1a-2171de1e7956,-71.1617948418068,42.3766813330311
2321,20d-cb-3778,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,07bd29f3-b28f-40da-9ba5-a104b9d97d96,-71.1617486802453,42.3760738984691
2322,20d-cb-3779,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,89175d4e-1002-48be-8983-80057f566ef9,-71.1617203176084,42.3754466604148
2323,20d-cb-3780,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,226f6b89-a303-414a-a408-5ee1fd8c3b29,-71.1616215511158,42.3754799873848
2324,20d-cb-3781,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLCREST CIRCLE,110bb0ca-b6c8-4e85-a383-f878337b0e87,-71.1614717917293,42.374974345196
2325,20d-cb-3782,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLCREST CIRCLE,6f7eb885-cd21-4e8a-b090-370842fc1a2b,-71.161455924965,42.3749112346153
2326,20d-cb-3783,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLCREST CIRCLE,64c525e9-7307-49db-ba31-5cfaa79cd5ec,-71.1610895904157,42.3747440466153
2327,20d-cb-3784,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLCREST CIRCLE,15c5ee25-7a7e-4605-bb87-0f7d6e630861,-71.1610150403729,42.3747977727887
2328,20d-cb-3785,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,HILLSIDE ROAD,807f8477-c516-4c15-af80-a4b51eca5bf8,-71.1615633680387,42.3748085566429
2329,20b-cb-3786,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,HILLSIDE ROAD,15a80de4-c12e-49c7-a7aa-728540b0d2ff,-71.1615245126112,42.3736649303479
2330,20b-cb-3787,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,HILLSIDE ROAD,e8d82791-0dab-4e9c-bc5c-6205f6b56786,-71.1616250023636,42.3736818506032
2331,20b-cb-3788,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,HILLSIDE ROAD,f8493eb1-c67c-4c5f-b12b-bd1ec9130bac,-71.161707124711,42.3735000657689
2332,20b-cb-3789,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,MAPLEWOOD STREET,f34efd8c-590e-4d1f-a8e2-877965079d55,-71.1617358122804,42.3736068867524
2333,20b-cb-3790,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,LANGDON AVENUE,1e56a65f-c01d-4125-845c-25be1c983c02,-71.162452087414,42.3737466907964
2334,20b-cb-3791,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,LANGDON AVENUE,fab8903f-319d-4926-900f-ee66caf82287,-71.1623558556319,42.3737292769034
2335,20b-cb-3792,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,LANGDON AVENUE,9a59ffe4-c782-4a46-b2b0-e04569b7ae1d,-71.1623125842345,42.3742622513509
2336,20b-cb-3793,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,LANGDON AVENUE,fdd1442b-7037-4a7e-a59c-a236b6cc8cba,-71.162389964903,42.3742686310066
2337,20d-cb-3794,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,bbcb4c20-98fa-48e9-bbdd-d0428557ece7,-71.1623676629609,42.3752388738035
2338,20d-cb-3795,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,7a9b3cd0-5abb-4003-8485-6dcce50d43c8,-71.1624668947535,42.3752497163124
2339,20d-cb-3796,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,fb609f0a-f80f-406f-8c59-a66e93ad982d,-71.162416590357,42.3758209454795
2340,20d-cb-3797,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,28e43c8c-e8be-4855-a0ff-a41a9423f4c0,-71.1625215887327,42.3758328122749
2341,20d-cb-3798,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,34e45e44-bc5e-4e76-86f6-8badf001fa60,-71.1624465441101,42.3762360292654
2342,20d-cb-3799,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,e2bc5ca0-dab7-483e-99f3-7d5169e5fd3a,-71.1625432263298,42.3762430191152
2343,20d-cb-3800,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,LANGDON AVENUE,5914ae39-1136-4438-8b66-8a8606310d9a,-71.1625751698611,42.3767111568824
2344,20d-cb-3801,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WINSOR AVENUE,16b1cc61-3b36-4013-8cb9-f5b2ed568cda,-71.1633132659791,42.3767552518577
2345,20d-cb-3802,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WINSOR AVENUE,af284e95-e566-4bf6-986d-d3d5140e3092,-71.1634275515976,42.376761577655
2346,20d-cb-3803,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WINSOR AVENUE,26e777ff-6548-46b7-a56e-8c2b019cfb73,-71.163261185123,42.3761696981945
2347,20d-cb-3804,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,WINSOR AVENUE,4e32d6d8-6705-4d9e-bc37-1fdfebd1837a,-71.1634058163019,42.3761482329021
2348,20b-cb-3805,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,WINSOR AVENUE,a2d6a4d2-260b-42f1-9004-a431555c312c,-71.1631885313072,42.3748701584919
2349,20b-cb-3806,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,WINSOR AVENUE,495444ff-f8e1-44d8-93a5-aae1d63c3c4a,-71.1632948025793,42.3748643422672
2350,20b-cb-3807,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,WINSOR AVENUE,0aa4b548-857d-4382-92ca-59bbb374c0bb,-71.1631537255584,42.3742732980341
2351,20b-cb-3808,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,WINSOR AVENUE,661177f0-1fc8-4e74-94ab-ad1f662e36f9,-71.1632841027209,42.3743072764719
2352,20b-cb-3809,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,LANGDON AVENUE,298256c9-8b3f-4374-8098-f48e3c017724,-71.1625259536402,42.3736374817588
2353,20b-cb-3810,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,MAPLEWOOD STREET,75b45cf8-307a-496d-a5f9-efdd579f8f70,-71.1634338208713,42.3737621487631
2354,20b-cb-3811,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20b,MAPLEWOOD STREET,1c405f55-cd80-415e-b126-b25ca97cec36,-71.1633736089291,42.3738531982201
2355,20c-cb-3812,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20c,MAPLEWOOD STREET,833c9ecf-9ffd-4a30-bf81-b645edc41af4,-71.1640341200366,42.3738690853515
2356,20c-cb-3813,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20c,SCHOOL STREET,eb73c3b6-0d49-4ad7-9c4c-f77c3a22d797,-71.1641169235012,42.3740394985646
2357,20c-cb-3814,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20c,SCHOOL STREET,77b25850-f3c5-4ec3-a09c-0ab0adffffe2,-71.1639194753223,42.3744463240299
2358,20c-cb-3815,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20c,SCHOOL STREET,f05010ae-d64f-46d5-bbd6-cafee4529400,-71.1640121133373,42.3744436426099
2359,20d-cb-3816,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD,9343a590-9083-4a19-bd5d-55c902d385c7,-71.1649397693259,42.3768569258661
2360,20d-cb-3817,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD,81a58e5f-c234-42ed-9b83-131e6b5f70d2,-71.1648227628975,42.3768314734569
2361,20d-cb-3818,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD EAST,71a65021-f859-4afc-bb2f-f7ae91f84301,-71.1651645566254,42.375893949072
2362,20d-cb-3819,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD,5871f5d3-fbe7-49ca-a266-761842866f22,-71.1653227564745,42.3759202142102
2363,20d-cb-3820,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD,e1e1b6f0-a4c8-44c5-8e64-1974f4ba7892,-71.1652739992986,42.3757053703672
2364,20d-cb-3821,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD EAST,3a1456bc-ab60-4021-9064-8820c4769232,-71.1652275022802,42.3756698656806
2365,20d-cb-3822,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD,f8520cbf-a904-4757-9be1-ac57c8585a1f,-71.1655542372078,42.3753387919716
2366,20d-cb-3823,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20d,CARVER ROAD,6ed7fa07-02d1-4b2f-8053-faee3354d09a,-71.1655377510788,42.3751367017984
2367,20c-cb-3824,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20c,CLYDE ROAD,924b6690-122c-48bb-887b-095186f575f0,-71.1650009467955,42.3745752272308
2368,20c-cb-3825,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:53 AM,WSE03\GannonR,0,20c,CARVER ROAD EAST,17c9dfd4-ff62-43f5-a8ef-5aa79a212663,-71.1649482839757,42.3744093039555
