FID,OBJECTID,ANCILLARYR,ENABLED,SUBTYPEFIE,FACILITYID,SYMBOLROTA,LIFECYCLES,WATERTYPE,INSTALLDAT,SURFACEELE,LASTEDITOR,LASTEDITDA,COMMENTS,OWNER,ARCFMID,HISTORICAL,FRAMEMATER,ACCESSMATE,WALLMATERI,GRATETYPE,DEPTH,INVERTELEV,ADDRESS,COATINGTYP,HOODED,CURBINLET,NORMENABLE,SOURCE1,LastCleanD,DEEP,x,y
6993,11827,0,1,3,D32CBN6556,80,IS,STORM,2/17/10 0:00,999,GTS,1/31/11 0:00, ,CDPW,SCB000002783, , , , ,D,0,999,174 BRATTLE,UNK,0,1,0,Ch 90 Cont 12 Brattle Sht 05,8/27/10 0:00, ,-71.13584261,42.37712426
6994,486,0,1,1,D32CBN6550,80,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,9/21/09 0:00, ,CDPW,SCB000002781, , , , ,D,0,999,BRATTLE,UNK,0,1,0, ,5/29/08 0:00, ,-71.13450617,42.37733858
6995,11829,0,1,3,D01CBN4456,43,IS,STORM,2/17/10 0:00,999,GTS,1/31/11 0:00, ,CDPW,SCB000003528, , , , ,F,0,999,34 MARKET,UNK,0,1,0,Ch 90 Cont 12 Market Sht C2,, ,-71.09532374,42.3677569
6996,11832,0,1,1,D01CBN5418,47,IS,STORM,2/17/10 0:00,0,GTS,1/31/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,Ch 90 Cont 12 Market Sht C2,5/1/10 0:00, ,-71.09392688,42.36695083
6997,11833,0,1,1,D01CBN5419,47,IS,STORM,2/17/10 0:00,0,GTS,1/31/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,Ch 90 Cont 12 Market Sht C2,5/1/10 0:00, ,-71.09397393,42.36698344
6998,11834,0,1,1,D01CBN5420,45,IS,STORM,2/17/10 0:00,0,GTS,10/27/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,1,0,1,Ch 90 Cont 12 Market Sht C2,8/2/11 0:00,Y,-71.094001,42.36684247
6999,7277,0,1,1,D01CBN4453,43,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/27/11 0:00, ,CDPW, , , , , ,F,0,999, ,UNK,1,1,0,Ch 90 Cont 12 Market Sht C3,10/4/11 0:00,Y,-71.09483768,42.36742237
7000,11835,0,1,1,D01CBN4463,85,IS,STORM,2/17/10 0:00,0,GTS,10/27/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,1,0,1,Ch 90 Cont 12 Market Sht C3,10/3/11 0:00,Y,-71.09458614,42.3673593
7001,11627,0,1,1,D01CBN4243,32,IS,STORM,11/1/10 0:00,0,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,CDBG ELM ST SHT E2,, ,-71.09673779,42.37064708
7002,102,0,1,1,D01CBN4239,48,IS,STORM,11/1/10 0:00,999,GTS,10/27/11 0:00,NEEDS JETTER,CDPW,SCB000003710, , , , ,D,0,999,134 HAMPSHIRE,UNK,1,0,0,CDBG ELM ST SHT E2,6/4/11 0:00,Y,-71.09699315,42.37050023
7003,5071,0,1,3,D01CBN4238,48,IS,STORM,2/17/10 0:00,999,GTS,10/27/11 0:00, ,CDPW,SCB000003711, ,STL,STL, ,OTH,0,999,HAMPSHIRE AND ELM,UNK,0,0,1,CDBG ELM ST SHT E2,6/4/11 0:00, ,-71.09685301,42.37037515
7004,11836,0,1,1,D01CBN4251,45,IS,STORM,2/17/10 0:00,0,GTS,1/31/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,CDBG ELM ST SHT E2,, ,-71.09699031,42.37038045
7005,11837,0,1,1,D01CBN4252,45,IS,STORM,2/17/10 0:00,0,GTS,10/27/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,1,0,1,CDBG ELM ST SHT E2,6/4/11 0:00,Y,-71.09692592,42.37032622
7006,11838,0,1,1,D02CBN1109,45,IS,STORM,2/17/10 0:00,0,GTS,1/31/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,CH 90 CONT 12 FIRST ST SHT A2,, ,-71.07797648,42.36652127
7007,11839,0,1,1,D01CBN1101,15,IS,STORM,2/17/10 0:00,0,GTS,1/31/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,CH 90 CONT 12 FIRST ST SHT A2,, ,-71.07767372,42.36711737
7008,11840,0,1,1,D02CBN0244,15,IS,SEW,2/17/10 0:00,0,GTS,1/31/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,CH 90 CONT 12 FIRST ST SHT A2,, ,-71.07745896,42.36869209
7009,1734,0,1,1,D12CBN5912,35,IS,STORM,1/1/1753 12:00:00 AM,999,MWH,5/6/02 0:00, ,CDPW,SCB000001042, , , , ,DC,0,999,CAMBRIDGE TIRE ERIE ST,UNK,0,0,0, ,, ,-71.10325658,42.3574114
7010,9300,0,1,1,D12CBN5917,0,IS,STORM,2/1/03 0:00,0,GTS,8/14/08 0:00, ,CDPW, , ,STL,STL, ,CAS,0,0, ,UNK,0,0,1,FIELD CHECK 8/08,, ,-71.10355652,42.35739396
7011,9217,0,1,1,D12CBN5916,0,IS,STORM,2/1/03 0:00,20.91,GTS,8/14/08 0:00, ,CDPW, , ,STL,STL, ,CAS,0,0, ,UNK,0,0,1,CambridgeportRoadways-2003-DrainPlan-09,, ,-71.10369268,42.3574002
7012,9216,0,1,1,D12CBN5915,0,IS,STORM,2/1/03 0:00,20.88,GTS,8/14/08 0:00, ,CDPW, , ,STL,STL, ,CAS,0,0, ,UNK,0,0,1,CambridgeportRoadways-2003-DrainPlan-09,, ,-71.10374412,42.35748612
7013,9218,0,1,1,D12CBN5914,0,IS,STORM,2/1/03 0:00,0,GTS,8/14/08 0:00, ,CDPW, , ,STL,STL, ,CAS,0,0, ,UNK,0,0,1,CambridgeportRoadways-2003-DrainPlan-09,, ,-71.10355374,42.35744389
7016,2213,0,1,1,D01CBN9130,57,IS,STORM,8/16/10 0:00,999,GTS,10/27/11 0:00, ,CDPW, , , , , , ,0,999, ,UNK,0,0,0,REMEDIAL FY11,9/6/11 0:00,Y,-71.09472076,42.36135007
7022,6549,0,1,1,D41CBN9930,40,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/26/11 0:00, ,CDPW,SCB000004626, , , , ,D,0,999,ACROSS 67 WASHBURN,UNK,1,0,0,Washburn Ave Dwg,9/21/11 0:00,Y,-71.13023558,42.40036395
7023,988,0,1,1,D41CBN0232,40,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,2/8/11 0:00, ,CDPW,SCB000004621, , , , ,D,0,999,35 WASHBURN AVE,UNK,0,1,0,Cameron/Washburn Ave Remedial FY2004 C4,7/15/10 0:00, ,-71.13106504,42.3996747
7025,5404,0,1,3,D01CBN0355,9,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999, ,UNK,0,0,1,1 AthenaeumSt SitePlanElectric 20010816,, ,-71.07862485,42.36364853
7026,6173,0,1,1,D29CBN1527,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/26/11 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,0,0,0,Mass Ave / Rte 2A Reconstruction Sht 07S,8/28/11 0:00,Y,-71.11980805,42.37990465
7027,6249,0,1,1,D29CBN1526,15,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,2/10/11 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0,Mass Ave / Rte 2A Reconstruction Sht 07,6/27/10 0:00, ,-71.12019991,42.37954177
7028,944,0,1,1,D08CBN5118,65,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,2/10/11 0:00, ,CDPW,SCB000001733, , , , ,BG,0,999,AMHERST ST BLDJ W11 B,UNK,0,0,0,305 Memorial Dr SitePlan 20101216s,, ,-71.09333268,42.35818863
7029,943,0,1,1,D08CBN5117,65,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,2/10/11 0:00, ,CDPW,SCB000001705, , , , ,BG,0,999,AMHERST ST BLDG W11,UNK,0,0,0,305 Memorial Dr SitePlan 20101216,, ,-71.09337739,42.35817531
7030,1545,0,1,1,D08CBN5124,65,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,2/10/11 0:00, ,CDPW,SCB000001704, , , , ,SM,0,999,AMHERST ST,UNK,0,0,0,305 Memorial Dr SitePlan 20101216,, ,-71.09367747,42.35805898
7032,5265,0,1,1,D22CBN5506,0,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/26/11 0:00, ,CDPW,SCB000005309, , , , ,D,0,999,HAMMOND AT GORHAM,UNK,1,1,0,60 Oxford St DetentionSystem 20020212,8/20/11 0:00,Y,-71.1146079,42.38074909
7033,8155,0,1,1,D41CBN5021,36,IS,STORM,4/1/07 0:00,0,GTS,12/13/10 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,1,0,1,PORTER SQ ASBUILT C02,11/18/10 0:00, ,-71.11835089,42.3880655
7034,11853,0,1,1,D20CBN1071,0,IS,STORM,8/11/10 0:00,20.56,GTS,10/27/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999,SURRY BANKS,UNK,1,0,1,REMEDIAL FY11,9/9/11 0:00,Y,-71.11474263,42.36879682
7035,11451,0,1,3,D19CBN1507,25,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/27/11 0:00, ,CDPW,SCB000000170, , , , ,F,0,999,104KINNAIRD,UNK,1,1,0, ,10/14/11 0:00, ,-71.11229483,42.36756979
7037,3073,0,1,1,D06CBN0083,3,IS,STORM,7/20/10 0:00,999,GTS,2/15/11 0:00, ,CDPW, , ,UNK,UNK,UNK,UNK,0,999, ,UNK,1,0,0,REMEDIAL FY11,11/1/10 0:00,Y,-71.08833493,42.36185931
7038,11855,0,1,1,D01CBN1087,9,IS,STORM,11/16/09 0:00,999,GTS,2/15/11 0:00, ,CDPW, , ,CI,CI,BRK,F,0,999,19 FULKERSON,UNK,1,1,0,REMEDIAL FY10,8/3/10 0:00,Y,-71.08698295,42.37128915
7039,3346,0,1,1,D01CBN4246,48,IS,STORM,10/5/09 0:00,999,GTS,2/15/11 0:00, ,CDPW, , , , , ,D,0,999,147 HAMPSHIRE,UNK,0,1,0,REMEDIAL,, ,-71.09778878,42.37131644
7040,11856,0,1,1,D33CBN3416,85,IS,STORM,12/21/10 0:00,999,GTS,2/15/11 0:00, ,CDPW, , , , , , ,0,999,156 CUSHING ST,UNK,1,0,0,REMEDIAL,10/1/10 0:00,Y,-71.15242022,42.37909786
7041,11857,0,1,3,D34CBN2044,11,IS,STORM,12/20/10 0:00,999,GTS,2/15/11 0:00,REMODELED 12/20/10,CDPW, , ,CI,CI,CC, ,84,999,733 SPINELLI,UNK,1,1,0,REMEDIAL,, ,-71.15367535,42.39148971
7042,1165,0,1,1,D22CBN6506,2,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/5/10 0:00, ,CDPW,SCB000004464, , , , ,D,0,999,59 GARFIELD,UNK,0,0,0, ,5/17/10 0:00, ,-71.11708751,42.38373103
7043,11859,0,1,1,D33CBN3503,79,IS,STORM,10/9/07 0:00,999,GTS,2/15/11 0:00, ,CDPW, , , , , , ,0,999,LOCUST AND CUSHING,UNK,1,0,0,REMEDIAL,11/23/10 0:00, ,-71.15206071,42.37804505
7044,5917,0,1,1,D29CBN3105,85,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,10/26/11 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0, ,10/21/11 0:00,Y,-71.11994345,42.38816333
7045,11860,0,1,1,D39CBN7500,50,IS,STORM,9/17/07 0:00,999,GTS,2/15/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999, ,UNK,0,0,0,REMEDIAL,5/20/10 0:00,Y,-71.13002816,42.39410998
7046,11861,0,1,1,D39CBN7550,50,IS,STORM,9/17/07 0:00,999,GTS,2/15/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999,72 RICE ST,UNK,0,0,0,REMEDIAL,5/20/10 0:00,Y,-71.12997397,42.39405671
7047,9939,0,1,1,D21CBN2167,27,IS,STORM,1/1/08 0:00,33.99,GTS,10/26/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,30.6, ,UNK,0,0,1,Main Library Asbuilt 6/19/2009,7/13/11 0:00,Y,-71.111336,42.37356628
7048,11863,0,1,2,D21OWS0003,27,IS,STORM,1/1/08 0:00,0,GTS,3/14/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,GOOD HOUSEKEEPING INSPECTION,,N,-71.11102086,42.37350176
7049,11862,0,1,2,D21OWS0002,27,IS,STORM,1/1/08 0:00,0,GTS,3/14/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1,GOOD HOUSEKEEPING INSPECTION,,N,-71.11101555,42.37347885
7050,1006,0,1,1,D27CBN1025,27,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,3/22/11 0:00, ,CDPW,SCB000004177, , , , ,V,0,999, ,UNK,0,0,0, ,7/22/10 0:00, ,-71.12309019,42.37326097
7053,3390,0,1,1,D36CBN4722,11,IS,STORM,8/15/80 0:00,999,GTS,10/27/11 0:00,REPAIR,CDPW,SCB000002419, ,UNK,UNK,UNK,F,999,999,SMITH,UNK,0,1,0,ALEWIFEPHASE1SHEET6,8/30/11 0:00,N,-71.15082529,42.3914135
7055,656,0,1,1,D36CBN4630,10,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,4/7/11 0:00,NEEDS VACTOR,CDPW,SCB000002452, , , , ,F,0,999,WILSON RD,UNK,0,0,0,38-40 Smith Pl Site Plan B 20090930,10/31/08 0:00, ,-71.14960509,42.39209524
7060,183,0,1,1,D44CBN0008,25,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,4/7/11 0:00, ,CDPW,SCB000004641, , , , ,F,0,999,MATIGNON RD,UNK,0,1,0,41 Alewife BrkPkwy Site Plan 20010418,6/16/10 0:00, ,-71.13426911,42.40261715
7070,1690,0,1,1,D10CBN0305,64,IS,STORM,1/1/1753 12:00:00 AM,999,MWH,5/2/02 0:00, ,CDPW,SCB000002086, , , , ,F,0,999,REAR OF 403 MEM DR,UNK,0,1,0, ,, ,-71.09716059,42.35642773
7074,11298,0,1,4,D12CBN6057,0,IS,SEW,1/1/1753 12:00:00 AM,999,GTS,6/14/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999,PKX LOT 150 ERIE,UNK,0,0,1,150 Erie Street Site Plan 20111011,, ,-71.10710919,42.35928094
7078,13066,0,0,1,D21CBN1713,27,IS,STORM,,0,GTS,6/14/11 0:00, ,CDPW, , , , , ,OTH,0,0, , ,1,0,0,FY11 REMEDIAL,, ,-71.11298927,42.37398498
7079,9893,0,1,1,D03CBN0835,9,IS,STORM,,999,GTS,6/4/09 0:00, ,CDPW, , , , , , ,0,999, ,UNK,0,0,0,GOOD HOUSEKEEPING FIELD CHECK 5/09,8/7/08 0:00, ,-71.08271102,42.37307461
7080,9892,0,1,1,D01CBN1779,9,IS,STORM,,999,GTS,6/4/09 0:00, ,CDPW, , , , , , ,0,999, ,UNK,0,0,0,GOOD HOUSEKEEPING FIELD CHECK 5/09,, ,-71.08236598,42.37305507
7081,3164,0,1,1,D01CBN1347,9,IS,STORM,7/20/76 0:00,42,CDM,12/20/04 0:00, ,CDPW, , ,STL,STL, ,F,0,38.2, ,UNK,0,0,0,PHASE3CONTRACT3SHEET6,3/13/08 0:00, ,-71.08134852,42.37128827
7082,13462,0,1,1,D01CBN1348,9,IS,STORM,,0,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,0, ,UNK,0,0,1, ,4/6/11 0:00,Y,-71.08130483,42.37127621
7083,2159,0,1,1,D03CBN0531,9,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000001843, , , , ,F,0,999,FIRE HOUSE DRIVE,UNK,0,0,0, ,4/7/11 0:00,Y,-71.07870716,42.37135172
7084,2294,0,1,1,D03CBN0539,9,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000001841, , , , ,F,0,999,FIRE HOUSE DRIVE,UNK,0,0,0, ,4/7/11 0:00,Y,-71.07884301,42.37137417
7085,2158,0,1,1,D03CBN0535,9,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00,OIL,CDPW,SCB000001842, , , , ,F,0,999,FIRE HOUSE DRIVE,UNK,0,0,0, ,4/7/11 0:00,Y,-71.07876723,42.37136223
7086,5241,0,1,1,D01CBN2033,10,IS,STORM,8/1/79 0:00,20.71,GTS,6/15/11 0:00, ,CDPW,SCB000003136, , , , ,F,0,999,23 HUNTING,UNK,0,1,0,Hunting St Utilities Contract 89-3,6/1/11 0:00,Y,-71.09104158,42.37335569
7087,4665,0,1,1,D01CBN1944,10,IS,STORM,8/1/79 0:00,21,GTS,6/15/11 0:00,REPAIR,CDPW,SCB000003163, , , , ,F,0,999,JEFFERSON AND HARDING,UNK,0,0,0,REC-6,5/5/10 0:00,Y,-71.09039832,42.37318858
7088,4475,0,1,1,D01CBN1936,10,IS,STORM,8/1/79 0:00,21.07,GTS,6/15/11 0:00, ,CDPW,SCB000003180, , , , ,F,0,999,JEFFFERSON BY PARK,UNK,0,1,0,REC-9,4/7/11 0:00,Y,-71.08958242,42.37308403
7089,4476,0,1,1,D01CBN1928,10,IS,STORM,8/1/79 0:00,21.15,GTS,6/15/11 0:00, ,CDPW,SCB000003179, , , , ,F,0,999,JEFFERSON AND MARION,UNK,0,1,0,REC-9,4/7/11 0:00,Y,-71.08886545,42.37299017
7090,5687,0,1,1,D01CBN2004,10,IS,STORM,1/1/02 0:00,19.98,GTS,6/15/11 0:00, ,CDPW,SCB000003164, , , , ,F,0,15.5,HARDING AND CAMB,UNK,0,1,0,CAMBRIDGE_STREET_2002,4/7/11 0:00,Y,-71.09058871,42.37251539
7091,5198,0,1,1,D01CBN1546,10,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,F,0,999, ,UNK,0,0,0, ,4/22/11 0:00,Y,-71.08928575,42.37230546
7092,5638,0,1,1,D01CBN1539,10,IS,STORM,1/1/02 0:00,19.3,GTS,6/15/11 0:00, ,CDPW,SCB000003033, , , , ,F,0,14.7,747 CAMB ST,UNK,0,0,0,CAMBRIDGE_STREET_2002,4/22/11 0:00,Y,-71.08903196,42.37227088
7093,5616,0,1,1,D01CBN1533,10,IS,STORM,1/1/02 0:00,19.68,GTS,6/15/11 0:00, ,CDPW,SCB000003032, , , , ,F,0,999,MARION-CAMB ST,UNK,0,0,0,CAMBRIDGE_STREET_2002,4/22/11 0:00,Y,-71.08886971,42.37224981
7094,5585,0,1,1,D01CBN2328,25,IS,STORM,1/1/02 0:00,22.13,GTS,6/15/11 0:00,REPAIR,CDPW,SCB000003720, , , , ,D,0,999,AUTO PARTS ON COLUMBIA,UNK,0,0,0,CAMBRIDGE_STREET_2002,6/2/11 0:00,Y,-71.09423057,42.37346625
7095,5826,0,1,1,D01CBN1718,10,IS,STORM,1/1/02 0:00,23.21,CDM,5/24/05 0:00, ,CDPW,SCB000003681, , , , ,V,0,999,OAK-CAMBRIDGE,UNK,0,0,0,CAMBRIDGE_STREET_2002,, ,-71.099708,42.37365735
7096,3277,0,1,1,D01CBN2640,25,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000003699, , , , ,D,0,999,CLARY ST,UNK,0,0,0, ,6/1/11 0:00,N,-71.09815659,42.37404284
7097,5338,0,1,1,D01CBN2772,10,IS,STORM,7/20/76 0:00,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0,PHASE3CONTRACT3SHEET19,6/1/11 0:00,Y,-71.09952968,42.37429816
7098,5712,0,1,1,D01CBN2761,10,IS,STORM,7/20/76 0:00,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0,PHASE3CONTRACT3SHEET19,6/1/11 0:00,Y,-71.09962682,42.37388895
7099,5424,0,1,1,D01CBN2770,10,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0, ,6/1/11 0:00,Y,-71.09946269,42.37429255
7100,5882,0,1,1,D01CBN2760,10,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00,REPAIR,CDPW,SCB000003729, , , , ,D,0,999,9 OAK ST,UNK,1,0,0, ,6/1/11 0:00,Y,-71.099558,42.37391036
7101,5459,0,1,1,D01CBN2571,23,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,D,0,999, ,UNK,1,0,0, ,6/1/11 0:00,Y,-71.09817178,42.37245017
7102,196,0,1,1,D01CBN2565,23,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00,REPAIR,CDPW,SCB000003732, , , , ,D,0,999,CARLSIE AND TREAMONT,UNK,0,1,0, ,6/1/11 0:00,Y,-71.09774564,42.37219371
7103,5690,0,1,1,D02CBN0304,9,IS,STORM,5/24/76 0:00,17.93,GTS,6/15/11 0:00, ,CDPW, , ,CI,CI,BRK,F,0,999, ,UNK,0,1,0,PHASE3CONTRACT1SHEET3,5/4/11 0:00,Y,-71.07718718,42.36999038
7104,9434,0,1,1,D02CBN0042,9,IS,STORM,4/19/05 0:00,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL,UNK,OTH,0,999, ,UNK,1,0,1, ,5/4/11 0:00,Y,-71.07730156,42.36938414
7105,9436,0,1,1,D02CBN0024,9,IS,STORM,4/19/05 0:00,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL,UNK,OTH,0,999, ,UNK,1,0,1, ,5/5/11 0:00,Y,-71.07721615,42.36908505
7106,5402,0,1,1,D01CBN0575,9,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,AG,0,999, ,UNK,1,0,0, ,5/4/11 0:00,Y,-71.08001906,42.36438847
7107,524,0,1,1,D07CBN0047,28,IS,STORM,2/1/80 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000001789, , , , ,F,0,999,55 BROADWAY,UNK,1,1,0,CRA Sewer Works Sht 11 - Feb 1980,6/10/11 0:00,Y,-71.08617042,42.36354926
7108,1980,0,1,1,D07CBN0019,23,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000001812, , , , ,F,0,999,THIRD AT LOT BY BROADWAY,UNK,1,1,0,CRA Sewer Works Sht 21 - Feb 1980,6/8/11 0:00,Y,-71.08389945,42.36334369
7109,9965,0,1,1,D01CBN0117,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW, , , , , ,D,0,999,1 HAMPSHIRE,UNK,1,1,0, ,5/20/11 0:00,Y,-71.0903943,42.36525776
7110,472,0,1,1,D10CBN4632,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000002204, , , , ,F,0,999,PKX LOT,UNK,1,0,0, ,4/4/11 0:00,Y,-71.10170818,42.36532397
7111,4833,0,1,1,D10CBN4624,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000002202, , , , ,F,0,999,PKX LOT,UNK,1,0,0, ,4/4/11 0:00,Y,-71.1014936,42.36515241
7112,471,0,1,1,D10CBN4622,38,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000002203, , , , ,F,0,999,PKX LOT,UNK,1,0,0, ,4/4/11 0:00,Y,-71.10149238,42.36521689
7113,2456,0,1,1,D08CBN1810,38,IS,STORM,11/19/75 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003930, ,CI,CI,BRK,D,0,999,355 MASS AVE,UNK,1,1,0,PHASE2CONTRACT2SHEET10,4/4/11 0:00,Y,-71.099475,42.36299829
7114,4870,0,1,1,D08CBN5079,38,IS,STORM,11/1/99 0:00,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,DG,0,13.73, ,UNK,1,0,0,SMASSAVE C-6,4/4/11 0:00,Y,-71.09920219,42.36283429
7115,4875,0,1,1,D01CBN5081,28,IS,STORM,1/24/74 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003650, ,UNK,UNK,UNK,D,0,999,175 PROSPECT,UNK,1,1,0,PHASE1CONTRACT3SHEET11,6/7/11 0:00,Y,-71.10079658,42.36973771
7116,4441,0,1,1,D01CBN5974,28,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW,SCB000003482, , , , ,F,0,999,BROADWAY AND PROSPECT,UNK,1,0,0, ,6/7/11 0:00,Y,-71.1011415,42.36931654
7117,4221,0,1,1,D01CBN7309,25,IS,STORM,3/21/08 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003481, , , , ,D,0,999,141 PROSPECT,UNK,1,1,0,REMEDIAL FY08,6/7/11 0:00,Y,-71.1014431,42.36882214
7118,2124,0,1,1,D01CBN7329,28,IS,STORM,1/24/74 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003465, , , , ,D,0,999,PROSPECT AND HARVARD,UNK,1,1,0,PHASE1CONTRACT3SHEET12,6/7/11 0:00,Y,-71.10185079,42.36825149
7119,2273,0,1,1,D01CBN5030,30,IS,STORM,1/24/74 0:00,999,GTS,6/15/11 0:00, ,CDPW, , ,CI,CI,CBLK,D,84,999, ,UNK,1,1,0,PHASE1CONTRACT3SHEET13B,6/7/11 0:00,Y,-71.09861795,42.37174834
7120,3392,0,1,1,D01CBN5163,30,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,6/15/11 0:00, ,CDPW, , ,STL,STL, ,OTH,0,999, ,UNK,1,0,0, ,6/7/11 0:00,Y,-71.10140406,42.37116397
7121,2344,0,1,1,D01CBN5067,28,IS,STORM,1/24/74 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003652, , ,UNK,UNK,D,0,999,PROSPECT AND STMARYS,UNK,1,1,0,PHASE1CONTRACT3SHEET11,6/7/11 0:00,Y,-71.1001714,42.37061647
7122,2345,0,1,1,D01CBN5073,28,IS,STORM,1/24/74 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003651, ,CI,CI,CBLK,D,84,999,199 PROSPECT ST,UNK,1,1,0,PHASE1CONTRACT3SHEET11,6/7/11 0:00,Y,-71.10034787,42.37036592
7123,2132,0,1,1,D01CBN5006,30,IS,STORM,1/24/74 0:00,999,GTS,6/15/11 0:00, ,CDPW,SCB000003735, ,CI,CI,BRK,D,0,999,6 GARDNER,UNK,1,1,0,PHASE1CONTRACT3SHEET13,6/7/11 0:00,Y,-71.0992926,42.37063026
7129,508,0,1,3,D01CBN8915,5,IS,STORM,1/1/1753 12:00:00 AM,999,GTS,11/24/10 0:00,CBMH,CDPW,SCB000003359, ,STL,STL, ,OTH,0,999,MAIN AND OSBORN,UNK,0,0,0, ,4/5/10 0:00, ,-71.09519638,42.36303913
