OBJECTID,FEATURE_TY,SOURCE,TYPE,X_COORD,Y_COORD,EDITDATE,EDITBY,EDITWHY,BMPNOTES,StrucIDnum,PublicOwne,DudeID,Longitude,Latitude
"1547",CBN,,CBN,732067.750000000000000,3013878.749999999534339,,,,,"1248",yes,DStr1248,-71.21846110,42.51790719
"1549",CBN,,CBN,732061.812500000000000,3001230.250000000000000,,,,,"1250",yes,DStr1250,-71.21863790,42.48320038
"1552",CBN,,CBN,732055.937500000000000,3013859.750000000000000,,,,,"1253",yes,DStr1253,-71.21850510,42.51785517
"1553",CBN,,CBN,732052.125000000000000,3001684.000000000000000,,,,,"1254",yes,DStr1254,-71.21866820,42.48444554
"1554",CBN,,CBN,732048.562500000000000,3013305.500000000000000,,,,,"1255",yes,DStr1255,-71.21853930,42.51633441
"1556",CBN,,CBN,732044.187500000000000,3008158.750000000000000,,,,,"1257",yes,DStr1257,-71.21862310,42.50219540
"1557",CBN,,CBN,732043.562500000000000,3012096.500000000000000,,,,round CBN,"1258",yes,DStr1258,-71.21858310,42.51300304
"1558",CBN,,CBN,732042.937500000116415,3001706.250000000000000,,,,,"1259",yes,DStr1259,-71.21870200,42.48450668
"1560",CBN,,CBN,732041.812500000000000,3011296.000000000000000,,,,,"1261",yes,DStr1261,-71.21858890,42.51082052
"1561",CBN,,CBN,732039.937500000000000,3001714.000000000000000,,,,,"1262",yes,DStr1262,-71.21871310,42.48452797
"1564",CBN,,CBN,732036.937500000000000,3014440.500000000000000,,,,,"1265",yes,DStr1265,-71.21858010,42.51943223
"1565",CBN,,CBN,732032.625000000000000,3011243.000000000000000,,,,,"1266",yes,DStr1266,-71.21862360,42.51067518
"1566",CBN,,CBN,732029.875000000000000,3001212.250000000000000,,,,,"1267",yes,DStr1267,-71.21875650,42.48315127
"1567",CBN,,CBN,732029.562500000000000,3010037.000000000000000,,,,,"1268",yes,DStr1268,-71.21864970,42.50736601
"1568",CBN,,CBN,732028.125000000000000,3007495.999999999534339,,,,,"1269",yes,DStr1269,-71.21864230,42.50038152
"1569",CBN,,CBN,732027.000000000000000,3001746.500000000000000,,,,,"1270",yes,DStr1270,-71.21876060,42.48461726
"1571",CBN,,CBN,732023.000000000000000,3008163.500000000000000,,,,,"1272",yes,DStr1272,-71.21870160,42.50220863
"1574",CBN,,CBN,732014.250000000000000,3012095.500000000000000,,,,,"1275",yes,DStr1275,-71.21869180,42.51300056
"1575",CBN,,CBN,732013.750000000000000,3011042.750000000000000,,,,,"1276",yes,DStr1276,-71.21869770,42.51010931
"1576",CBN,,CBN,732011.687500000000000,3001201.750000000000000,,,,,"1277",yes,DStr1277,-71.21882400,42.48312263
"1577",CBN,,CBN,732009.687499999883585,3014691.250000000000000,,,,,"1278",yes,DStr1278,-71.21867810,42.52012052
"1578",CBN,,CBN,732008.250000000000000,3013615.000000000000000,,,,,"1279",yes,DStr1279,-71.21868500,42.51718402
"1579",CBN,,CBN,732006.562500000000000,3010032.500000000000000,,,,,"1280",yes,DStr1280,-71.21873510,42.50735387
"1583",CBN,,CBN,731990.562500000000000,3014695.999999999534339,,,,,"1284",yes,DStr1284,-71.21874900,42.52013373
"1585",CBN,,CBN,731988.875000000000000,3011039.000000000000000,,,,,"1286",yes,DStr1286,-71.21879000,42.51009924
"1586",CBN,,CBN,731981.312500000000000,3001184.250000000000000,,,,,"1287",yes,DStr1287,-71.21893690,42.48307488
"1588",CBN,,CBN,731974.062500000000000,3010966.250000000000000,,,,,"1289",yes,DStr1289,-71.21884580,42.50989975
"1589",CBN,,CBN,731973.374999999883585,3007855.000000000000000,,,,,"1290",yes,DStr1290,-71.21888940,42.50136257
"1592",CBN,,CBN,731953.125000000000000,3007864.000000000465661,,,,,"1293",yes,DStr1293,-71.21896440,42.50138745
"1593",CBN,,CBN,731952.062500000000000,3010926.250000000000000,,,,,"1294",yes,DStr1294,-71.21892790,42.50979020
"1594",CBN,,CBN,731951.062500000000000,3013444.500000000000000,,,,,"1295",yes,DStr1295,-71.21889920,42.51671670
"1597",CBN,,CBN,731940.500000000000000,3010948.750000000000000,,,,,"1298",yes,DStr1298,-71.21897050,42.50985204
"1599",CBN,,CBN,731936.375000000000000,3006716.250000000000000,,,,,"1300",yes,DStr1300,-71.21904050,42.49823823
"1601",CBN,,CBN,731929.000000000000000,3014511.250000000000000,,,,,"1302",yes,DStr1302,-71.21897960,42.51962734
"1602",CBN,,CBN,731927.562500000000000,3006735.250000000000000,,,,,"1303",yes,DStr1303,-71.21907290,42.49829044
"1605",CBN,,CBN,731909.812500000000000,3012903.750000000000000,,,,,"1306",yes,DStr1306,-71.21905880,42.51523329
"1607",CBN,,CBN,731903.187500000000000,3014577.000000000000000,,,,,"1308",yes,DStr1308,-71.21907460,42.51980799
"1609",CBN,,CBN,731901.125000000000000,3009531.750000000465661,,,,,"1310",yes,DStr1310,-71.21913220,42.50598080
"1610",CBN,,CBN,731900.812500000000000,3012881.500000000000000,,,,,"1311",yes,DStr1311,-71.21909250,42.51517231
"1612",CBN,,CBN,731898.687500000000000,3014503.999999999534339,,,,,"1313",yes,DStr1313,-71.21909220,42.51960772
"1613",CBN,,CBN,731888.875000000000000,3011200.000000000000000,,,,,"1314",yes,DStr1314,-71.21915930,42.51054087
"1614",CBN,,CBN,731887.562500000000000,3009472.750000000000000,,,,,"1315",yes,DStr1315,-71.21918320,42.50581903
"1615",CBN,,CBN,731886.375000000000000,3011226.000000000000000,,,,,"1316",yes,DStr1316,-71.21916820,42.51061223
"1619",CBN,,CBN,731879.062500000000000,3001579.750000000465661,,,,,"1320",yes,DStr1320,-71.21931110,42.48416105
"1620",CBN,,CBN,731877.750000000000000,3007626.000000000000000,,,,,"1321",yes,DStr1321,-71.21924680,42.50073507
"1624",CBN,,CBN,731858.250000000000000,3007632.500000000000000,,,,,"1326",yes,DStr1326,-71.21931900,42.50075308
"1625",CBN,,CBN,731849.812500000000000,3015448.250000000000000,,,,,"1327",yes,DStr1327,-71.21925030,42.52221577
"1627",CBN,,CBN,731845.000000000000000,3014032.750000000000000,,,,,"1329",yes,DStr1329,-71.21928540,42.51833178
"1629",CBN,,CBN,731841.125000000000000,3014009.000000000000000,,,,,"1331",yes,DStr1331,-71.21930010,42.51826664
"1632",CBN,,CBN,731837.374999999883585,3015470.500000000000000,,,,,"1334",yes,DStr1334,-71.21929610,42.52227693
"1637",CBN,,CBN,731833.374999999883585,3001552.250000000000000,,,,,"1339",yes,DStr1339,-71.21948080,42.48408600
"1638",CBN,,CBN,731829.312500000000000,3011466.000000000000000,,,,,"1340",yes,DStr1340,-71.21937490,42.51128892
"1639",CBN,,CBN,731828.687500000000000,3001543.500000000000000,,,,,"1341",yes,DStr1341,-71.21949830,42.48406203
"1646",CBN,,CBN,731812.375000000000000,3011199.750000000000000,,,,,"1348",yes,DStr1348,-71.21944200,42.51055278
"1647",CBN,,CBN,731809.562500000000000,3011466.250000000000000,,,,,"1349",yes,DStr1349,-71.21944820,42.51128978
"1650",CBN,,CBN,731801.125000000000000,3007548.000000000000000,,,,,"1352",yes,DStr1352,-71.21953190,42.50052174
"1651",CBN,,CBN,731798.937500000116415,3001523.750000000000000,,,,,"1353",yes,DStr1353,-71.21960880,42.48400811
"1653",CBN,,CBN,731786.437500000000000,3007516.000000000000000,,,,,"1355",yes,DStr1355,-71.21958670,42.50043406
"1658",CBN,,CBN,731751.375000000000000,3007119.250000000000000,,,,,"1361",yes,DStr1361,-71.21972160,42.49934572
"1659",CBN,,CBN,731749.374999999883585,3006968.000000000465661,,,,,"1362",yes,DStr1362,-71.21973080,42.49893071
"1660",CBN,,CBN,731745.625000000000000,3001546.250000000000000,,,,,"1363",yes,DStr1363,-71.21980620,42.48407033
"1661",CBN,,CBN,731739.562500000000000,3010225.000000000000000,,,,,"1364",yes,DStr1364,-71.21972290,42.50788450
"1665",CBN,,CBN,731728.437500000000000,3009498.500000000465661,,,,,"1367",yes,DStr1367,-71.21977300,42.50589112
"1666",CBN,,CBN,731727.375000000000000,3007093.499999999534339,,,,,"1368",yes,DStr1368,-71.21981090,42.49927528
"1668",CBN,,CBN,731725.312500000000000,3006966.500000000000000,,,,,"1370",yes,DStr1370,-71.21982010,42.49892681
"1670",CBN,,CBN,731720.125000000000000,3010240.750000000000000,,,,,"1372",yes,DStr1372,-71.21979480,42.50792789
"1672",CBN,,CBN,731712.625000000000000,3001557.000000000000000,,,,,"1374",yes,DStr1374,-71.21992840,42.48410012
"1674",CBN,,CBN,731697.187500000000000,3001599.250000000000000,,,,,"1376",yes,DStr1376,-71.21998510,42.48421620
"1675",CBN,,CBN,731683.937500000000000,3010811.750000000465661,,,,,"1377",yes,DStr1377,-71.21992330,42.50947607
"1677",CBN,,CBN,731671.625000000000000,3010832.500000000000000,,,,,"1379",yes,DStr1379,-71.21996760,42.50953586
"1678",CBN,,CBN,731671.375000000000000,3008521.750000000000000,,,,,"1380",yes,DStr1380,-71.22000110,42.50319483
"1681",CBN,,CBN,731664.187500000000000,3012907.750000000465661,,,,,"1384",yes,DStr1384,-71.21996980,42.51524648
"1682",CBN,,CBN,731659.000000000000000,3012872.250000000000000,,,,,"1385",yes,DStr1385,-71.21998950,42.51514912
"1683",CBN,,CBN,731657.999999999883585,3013785.250000000465661,,,,,"1386",yes,DStr1386,-71.21998210,42.51765434
"1685",CBN,,CBN,731646.750000000000000,3008524.000000000000000,,,,,"1388",yes,DStr1388,-71.22009240,42.50320122
"1687",CBN,,CBN,731644.500000000000000,3013797.499999999534339,,,,,"1390",yes,DStr1390,-71.22003200,42.51768807
"1688",CBN,,CBN,731644.312500000000000,3013151.000000000000000,,,,,"1391",yes,DStr1391,-71.22004050,42.51591412
"1692",CBN,,CBN,731637.687499999883585,3001985.500000000000000,,,,,"1395",yes,DStr1395,-71.22019440,42.48524727
"1695",CBN,,CBN,731634.437500000000000,3012873.250000000465661,,,,,"1398",yes,DStr1398,-71.22008060,42.51515208
"1696",CBN,,CBN,731632.187500000000000,3012547.250000000000000,,,,,"1399",yes,DStr1399,-71.22009290,42.51425758
"1700",CBN,,CBN,731620.000000000000000,3013157.000000000000000,,,,,"1403",yes,DStr1403,-71.22013060,42.51593080
"1702",CBN,,CBN,732470.312500000116415,3006584.500000000000000,,,,,"1405",yes,DStr1405,-71.21706220,42.49787187
"1703",CBN,,CBN,732466.750000000000000,3016033.000000000000000,,,,,"1406",yes,DStr1406,-71.21703150,42.52379957
"1705",CBN,,CBN,732465.500000000000000,3012653.250000000000000,,,,,"1408",yes,DStr1408,-71.21700970,42.51452304
"1706",CBN,,CBN,732463.187500000000000,3008021.000000000000000,,,,,"1409",yes,DStr1409,-71.21722040,42.50182214
"1707",CBN,,CBN,732461.750000000000000,3012417.250000000000000,,,,,"1410",yes,DStr1410,-71.21702660,42.51387551
"1708",CBN,,CBN,732461.250000000000000,3009893.250000000000000,,,,,"1411",yes,DStr1411,-71.21705060,42.50696765
"1709",CBN,,CBN,732455.375000000000000,3008041.500000000000000,,,,,"1412",yes,DStr1412,-71.21725290,42.50187409
"1710",CBN,,CBN,732451.375000000000000,3009522.250000000000000,,,,,"1413",yes,DStr1413,-71.21709170,42.50594974
"1711",CBN,,CBN,732448.375000000000000,3008478.000000000000000,,,,,"1414",yes,DStr1414,-71.21712030,42.50306774
"1713",CBN,,CBN,732442.937500000116415,3012402.250000000000000,,,,,"1416",yes,DStr1416,-71.21707240,42.51382166
"1714",CBN,,CBN,732442.437500000000000,3013573.750000000000000,,,,,"1417",yes,DStr1417,-71.21707500,42.51706689
"1715",CBN,,CBN,732434.375000000000000,3000532.750000000000000,,,,,"1418",yes,DStr1418,-71.21726530,42.48128307
"1721",CBN,,CBN,732426.062500000000000,3002174.500000000000000,,,,,"1424",yes,DStr1424,-71.21727590,42.48578806
"1722",CBN,,CBN,732425.937500000000000,3007377.250000000000000,,,,,"1425",yes,DStr1425,-71.21721700,42.50004754
"1724",CBN,,CBN,732414.187500000000000,3015411.750000000000000,,,,,"1427",yes,DStr1427,-71.21715720,42.52211050
"1726",CBN,,CBN,732403.375000000000000,3015434.000000000000000,,,,,"1429",yes,DStr1429,-71.21719700,42.52217165
"1727",CBN,,CBN,732402.437500000000000,3002169.000000000000000,,,,,"1430",yes,DStr1430,-71.21736360,42.48577318
"1731",CBN,,CBN,732398.000000000116415,3000522.750000000000000,,,,,"1434",yes,DStr1434,-71.21740030,42.48125596
"1733",CBN,,CBN,732394.625000000116415,3002331.000000000000000,,,,,"1436",yes,DStr1436,-71.21739060,42.48621778
"1734",CBN,,CBN,732394.500000000000000,3000509.750000000000000,,,,,"1437",yes,DStr1437,-71.21741340,42.48122033
"1735",CBN,,CBN,732390.750000000000000,3009560.250000000000000,,,,,"1438",yes,DStr1438,-71.21731610,42.50605456
"1736",CBN,,CBN,732388.750000000000000,3009791.750000000000000,,,,,"1439",yes,DStr1439,-71.21732070,42.50668980
"1737",CBN,,CBN,732388.562500000000000,3000423.500000000000000,,,,,"1440",yes,DStr1440,-71.21743650,42.48098371
"1739",CBN,,CBN,732383.187500000000000,3011745.000000000000000,,,,,"1442",yes,DStr1442,-71.21731730,42.51204945
"1741",CBN,,CBN,732376.437500000000000,3007362.250000000000000,,,,,"1444",yes,DStr1444,-71.21740080,42.50000683
"1743",CBN,,CBN,732373.000000000000000,3001815.000000000000000,,,,,"1446",yes,DStr1446,-71.21747710,42.48480209
"1746",CBN,,CBN,732369.875000000000000,3007383.250000000000000,,,,,"1449",yes,DStr1449,-71.21742490,42.50006452
"1748",CBN,,CBN,732368.812500000000000,3009791.500000000000000,,,,,"1451",yes,DStr1451,-71.21739460,42.50668929
"1749",CBN,,CBN,732364.125000000000000,3002328.500000000000000,,,,,"1452",yes,DStr1452,-71.21750370,42.48621119
"1750",CBN,,CBN,732363.500000000000000,3011759.750000000000000,,,,,"1453",yes,DStr1453,-71.21739010,42.51209010
"1752",CBN,,CBN,732359.437500000000000,3000408.750000000000000,,,,,"1455",yes,DStr1455,-71.21754460,42.48094350
"1753",CBN,,CBN,732359.375000000000000,3001847.500000000000000,,,,,"1456",yes,DStr1456,-71.21752720,42.48489139
"1754",CBN,,CBN,732358.562500000000000,3012449.250000000000000,,,,,"1457",yes,DStr1457,-71.21745110,42.51393094
"1756",CBN,,CBN,732355.625000000000000,3001855.250000000000000,,,,,"1459",yes,DStr1459,-71.21754100,42.48491269
"1758",CBN,,CBN,732353.000000000000000,3000489.750000000000000,,,,,"1461",yes,DStr1461,-71.21756750,42.48116582
"1760",CBN,,CBN,732348.375000000000000,3006392.250000000000000,,,,,"1463",yes,DStr1463,-71.21751670,42.49734545
"1761",CBN,,CBN,732347.687500000000000,3001877.750000000000000,,,,,"1464",yes,DStr1464,-71.21757010,42.48497450
"1762",CBN,,CBN,732346.937500000116415,3014160.000000000000000,,,,,"1465",yes,DStr1465,-71.21743370,42.51865975
"1763",CBN,,CBN,732346.937500000116415,3012475.500000000000000,,,,,"1466",yes,DStr1466,-71.21745170,42.51403639
"1766",CBN,,CBN,732343.062500000000000,3006364.500000000000000,,,,,"1469",yes,DStr1469,-71.21753680,42.49726935
"1767",CBN,,CBN,732340.750000000000000,3009154.750000000000000,,,,,"1470",yes,DStr1470,-71.21750650,42.50494234
"1768",CBN,,CBN,732339.437500000000000,3006380.750000000000000,,,,,"1471",yes,DStr1471,-71.21755000,42.49731398
"1770",CBN,,CBN,732326.062500000000000,3001795.000000000000000,,,,,"1473",yes,DStr1473,-71.21765130,42.48474763
"1771",CBN,,CBN,732324.875000000000000,3014240.750000000000000,,,,,"1474",yes,DStr1474,-71.21751450,42.51888152
"1772",CBN,,CBN,732324.312500000000000,3006489.000000000000000,,,,,"1475",yes,DStr1475,-71.21760480,42.49761115
"1773",CBN,,CBN,732320.875000000000000,3006385.000000000000000,,,,,"1476",yes,DStr1476,-71.21761880,42.49732581
"1774",CBN,,CBN,732319.500000000000000,3006359.500000000000000,,,,,"1477",yes,DStr1477,-71.21762420,42.49725585
"1775",CBN,,CBN,732313.999999999883585,3001829.250000000000000,,,,,"1478",yes,DStr1478,-71.21769560,42.48484172
"1776",CBN,,CBN,732313.500000000000000,3002445.250000000000000,,,,,"1479",yes,DStr1479,-71.21768990,42.48653201
"1778",CBN,,CBN,732309.500000000000000,3001836.000000000000000,,,,,"1481",yes,DStr1481,-71.21771220,42.48486029
"1781",CBN,,CBN,732304.375000000000000,3006867.750000000000000,,,,,"1484",yes,DStr1484,-71.21767410,42.49865060
"1782",CBN,,CBN,732300.437500000000000,3001858.500000000000000,,,,,"1485",yes,DStr1485,-71.21774550,42.48492211
"1783",CBN,,CBN,732296.875000000000000,3006889.000000000000000,,,,,"1486",yes,DStr1486,-71.21770160,42.49870898
"1784",CBN,,CBN,732296.625000000000000,3006481.500000000000000,,,,,"1487",yes,DStr1487,-71.21770750,42.49759082
"1785",CBN,,CBN,732295.375000000000000,3006475.250000000000000,,,,,"1488",yes,DStr1488,-71.21771230,42.49757368
"1787",CBN,,CBN,732285.687499999883585,3001758.500000000000000,,,,,"1490",yes,DStr1490,-71.21780150,42.48464785
"1789",CBN,,CBN,732281.999999999883585,3007680.500000000000000,,,,,"1492",yes,DStr1492,-71.21774710,42.50088095
"1790",CBN,,CBN,732281.374999999883585,3007741.500000000000000,,,,,"1493",yes,DStr1493,-71.21774860,42.50104834
"1791",CBN,,CBN,732279.875000000000000,3001779.000000000000000,,,,,"1494",yes,DStr1494,-71.21782280,42.48470415
"1792",CBN,,CBN,732278.625000000116415,3011595.750000000465661,,,,,"1495",yes,DStr1495,-71.21770690,42.51164087
"1794",CBN,,CBN,732276.687500000000000,3008245.499999999534339,,,,,"1497",yes,DStr1497,-71.21775980,42.50243133
"1795",CBN,,CBN,732276.562500000000000,3001777.250000000000000,,,,,"1498",yes,DStr1498,-71.21783510,42.48469938
"1798",CBN,,CBN,732266.937500000116415,3001809.750000000000000,,,,,"1501",yes,DStr1501,-71.21787030,42.48478864
"1799",CBN,,CBN,732263.625000000000000,3001817.500000000000000,,,,,"1502",yes,DStr1502,-71.21788250,42.48480994
"1801",CBN,,CBN,732260.875000000000000,3011608.000000000465661,,,,,"1505",yes,DStr1505,-71.21777260,42.51167465
"1802",CBN,,CBN,732260.500000000000000,3007733.250000000000000,,,,,"1506",yes,DStr1506,-71.21782610,42.50102589
"1803",CBN,,CBN,732259.687500000000000,3007953.750000000000000,,,,,"1507",yes,DStr1507,-71.21782640,42.50163094
"1804",CBN,,CBN,732255.000000000000000,3001839.500000000000000,,,,,"1508",yes,DStr1508,-71.21791420,42.48487039
"1808",CBN,,CBN,732249.250000000000000,3014293.000000000000000,,,,,"1512",yes,DStr1512,-71.21779440,42.51902558
"1809",CBN,,CBN,732246.562500000000000,3007971.500000000000000,,,,,"1513",yes,DStr1513,-71.21787490,42.50167976
"1812",CBN,,CBN,732233.374999999883585,3014984.750000000000000,,,,,"1516",yes,DStr1516,-71.21784480,42.52092384
"1813",CBN,,CBN,732215.750000000000000,3007846.000000000000000,,,,,"1517",yes,DStr1517,-71.21799070,42.50133568
"1817",CBN,,CBN,732205.687499999883585,3008556.500000000000000,,,,,"1521",yes,DStr1521,-71.21801930,42.50328534
"1819",CBN,,CBN,732196.812500000000000,3011478.250000000000000,,,,,"1523",yes,DStr1523,-71.21801180,42.51131920
"1821",CBN,,CBN,732190.562500000000000,3008573.500000000000000,,,,,"1525",yes,DStr1525,-71.21807520,42.50333213
"1824",CBN,,CBN,732179.875000000000000,3011493.750000000000000,,,,,"1528",yes,DStr1528,-71.21807440,42.51136189
"1825",CBN,,CBN,732175.875000000000000,3007069.000000000000000,,,,,"1529",yes,DStr1529,-71.21814810,42.49920399
"1826",CBN,,CBN,732172.562500000000000,3013472.500000000000000,,,,,"1530",yes,DStr1530,-71.21807730,42.51679152
"1827",CBN,,CBN,732171.125000000000000,3000312.500000000000000,,,,,"1531",yes,DStr1531,-71.21825860,42.48065863
"1828",CBN,,CBN,732167.125000000000000,3000339.750000000000000,,,,,"1532",yes,DStr1532,-71.21827630,42.48073140
"1830",CBN,,CBN,732162.562500000000000,3010249.000000000000000,,,,,"1534",yes,DStr1534,-71.21815390,42.50794652
"1832",CBN,,CBN,732155.312500000000000,3014975.750000000000000,,,,,"1536",yes,DStr1536,-71.21813450,42.52089985
"1835",CBN,,CBN,732144.375000000000000,3013834.750000000000000,,,,,"1539",yes,DStr1539,-71.21817740,42.51778577
"1836",CBN,,CBN,732141.812500000000000,3010262.500000000000000,,,,,"1540",yes,DStr1540,-71.21823070,42.50798375
"1840",CBN,,CBN,732133.937500000000000,3011386.750000000000000,,,,,"1544",yes,DStr1544,-71.21824610,42.51106870
"1842",CBN,,CBN,732116.187500000000000,3011398.000000000000000,,,,,"1547",yes,DStr1547,-71.21831180,42.51109973
"1843",CBN,,CBN,732109.250000000000000,3009541.750000000000000,,,,,"1548",yes,DStr1548,-71.21836030,42.50600635
"1845",CBN,,CBN,732107.125000000000000,3014883.750000000000000,,,,,"1550",yes,DStr1550,-71.21831440,42.52064785
"1846",CBN,,CBN,732106.625000000116415,3012192.500000000000000,,,,,"1551",yes,DStr1551,-71.21834800,42.51326588
"1849",CBN,,CBN,732099.125000000000000,3007264.250000000000000,,,,,"1554",yes,DStr1554,-71.21843030,42.49974044
"1850",CBN,,CBN,732097.062499999883585,3009819.750000000465661,,,,,"1555",yes,DStr1555,-71.21840210,42.50676928
"1851",CBN,,CBN,732094.375000000000000,3009577.750000000000000,,,,,"1556",yes,DStr1556,-71.21841500,42.50610527
"1853",CBN,,CBN,732091.125000000000000,3007285.499999999534339,,,,,"1558",yes,DStr1558,-71.21845970,42.49979883
"1854",CBN,,CBN,732088.812500000000000,3012249.000000000000000,,,,,"1559",yes,DStr1559,-71.21841340,42.51342108
