OBJECTID,SYSTEMID,FACILITYID,INSTALLDAT,PLANDATE,PLANDATUM,STNDDATUM,SOURCEDOC,LOCDESC,LOCSOURCE,LIFECYCLES,CBTYPE,PLANRIMELV,PLANINVIN,PLANINVOUT,PLANHIPIPE,STNDRIMELV,STNDINVIN,STNDINVOUT,STNDHIPIPE,MU_IN,MU_OUT,CALC_INVIN,CALC_INVOU,Z_SURFACE_,DSOUTFALLI,MAJWATERSH,MINWATERSH,IDDE_ID,LEGACYID,GPS_ID,GPSDATE,SUMP,WALLMAT,CUTDEPTH,LINED,CONDITION,FLOWDIR,ROTATION,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,COMMENTS,ENABLED,Latitude,Longitude
1103,S013-c095,swCB-1103,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,,,,,,,,,,,,,156.823089600000003,S013,Saugus,Walker's Brook,,,,,Y,,,,,,228.868500000000012,,"1","1",2012/07/03 11:25:30.000,CDM_INC\KEALEYDM,,"1",42.51716877,-71.11822932
1104,S013-c097,swCB-1104,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,158.349999999999994,156.009999999999991,156.009999999999991,,158.349999999999994,156.009999999999991,156.009999999999991,,,,,,157.065658570000011,S013,Saugus,Walker's Brook,,8-101,,,Y,,,,,,258.531400000000019,,"1","1",2012/07/03 11:25:30.000,CDM_INC\KEALEYDM,"Rim elev, inv in and inv out from DMP","1",42.51725261,-71.11822785
1105,S013-c044,swCB-1105,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,,,,,,,,,,,,,133.153762819999997,S013,Saugus,Walker's Brook,,,,,Y,,,,,,170.377199999999988,,"1","1",2012/07/03 11:25:29.000,CDM_INC\KEALEYDM,,"1",42.51836730,-71.11483945
1106,S013-c059,swCB-1106,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,,,,,,,,,,,,,143.327163700000000,S013,Saugus,Walker's Brook,,,,,Y,,,,,,307.350399999999979,,"1","1",2012/07/03 11:25:27.000,CDM_INC\KEALEYDM,,"1",42.51804688,-71.11582246
1107,S013-c060,swCB-1107,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,,,,,,,,,,,,,145.029754639999993,S013,Saugus,Walker's Brook,,,,,Y,,,,,,226.044299999999993,,"1","1",2012/07/03 11:25:27.000,CDM_INC\KEALEYDM,,"1",42.51790649,-71.11590291
1108,S013-c063,swCB-1108,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,,,,,,,,,,,,,151.801376339999990,S013,Saugus,Walker's Brook,,,,,Y,,,,,,294.415799999999990,,"1","1",2012/07/03 11:25:29.000,CDM_INC\KEALEYDM,,"1",42.51772242,-71.11659127
1109,S013-c086,swCB-1109,,,TOWN,NGVD,600-L-354,Prescott St,AER,,CB,,,,,,,,,,,,,156.281051639999987,S013,Saugus,Walker's Brook,,,,,Y,,,,,,316.684500000000014,,"1","1",2012/07/03 11:25:29.000,CDM_INC\KEALEYDM,,"1",42.51732916,-71.11775343
1110,S013-c085,swCB-1110,,,TOWN,NGVD,600-L-354,Prescott St,EST,,CB,,,,,,,,,,,,,155.843185419999998,S013,Saugus,Walker's Brook,,,,,Y,,,,,,192.451500000000010,,"1","1",2012/07/03 11:25:30.000,CDM_INC\KEALEYDM,,"1",42.51725002,-71.11769147
1111,S013-c121,swCB-1111,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-08,West St,AER,,CB,,,,,,,,,,,,,160.115066530000007,S013,Saugus,Walker's Brook,,,,,Y,,,,,,193.687600000000003,,"1","1",2012/04/10 15:58:30.000,CDM_INC\desantima,,"1",42.51685078,-71.11972138
1112,A052-c021,swCB-1112,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-08,Lothrop Rd,AER,,CB,,,,,,,,,,,,,209.331466669999998,A052,Aberjona,Main Stem,,,,,Y,,,,,,295.140600000000006,,"1","1",2012/04/10 16:30:32.000,CDM_INC\desantima,,"1",42.51521975,-71.12588945
1113,A052-c022,swCB-1113,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-08,Lothrop Rd,AER,,CB,,,,,,,,,,,,,208.678787230000012,A052,Aberjona,Main Stem,,,,,Y,,,,,,197.766199999999998,,"1","1",2012/07/02 15:39:22.000,CDM_INC\KEALEYDM,,"1",42.51514614,-71.12586895
1114,A052-c017,swCB-1114,,1955/01/01 00:00:00.000,TOWN,NGVD,700-L-310,Lothrop Rd,AER,,CB,,,,,,,,,,,,,192.671844480000004,A052,Aberjona,Main Stem,,,,,Y,,,,,,282.173099999999977,,"1","1",2012/07/02 15:42:05.000,CDM_INC\KEALEYDM,,"1",42.51551176,-71.12525205
1115,A052-c018,swCB-1115,,1955/01/01 00:00:00.000,TOWN,NGVD,700-L-310,Lothrop Rd,AER,,CB,,,,,,,,,,,,,192.524353029999986,A052,Aberjona,Main Stem,,,,,Y,,,,,,164.719600000000014,,"1","1",2012/07/02 15:42:05.000,CDM_INC\KEALEYDM,,"1",42.51545627,-71.12518242
1116,A052-c023,swCB-1116,,1952/10/01 00:00:00.000,TOWN,NGVD,100-L-041,County Rd,EST,,CB,,,,,,,,,,,,,192.209320069999990,A052,Aberjona,Main Stem,,,,,Y,,,,,,183.669499999999999,,"1","1",2012/06/18 10:19:29.000,CDM_INC\EDMONDSP,,"1",42.51494118,-71.12464794
1117,A052-c024,swCB-1117,,1952/10/01 00:00:00.000,TOWN,NGVD,100-L-041,County Rd,EST,,CB,,,,,,,,,,,,,192.279891969999994,A052,Aberjona,Main Stem,,,,,Y,,,,,,155.732499999999987,,"1","1",2012/06/18 10:19:29.000,CDM_INC\EDMONDSP,,"1",42.51491279,-71.12456118
1118,A052-c019,swCB-1118,,1952/10/01 00:00:00.000,TOWN,NGVD,100-L-041,County Rd,AER,,CB,,,,,,,,,,,,,189.334030149999990,A052,Aberjona,Main Stem,,,,,Y,,,,,,111.510499999999993,,"1","1",2012/06/18 10:19:01.000,CDM_INC\KEALEYDM,,"1",42.51531967,-71.12479523
1119,A052-c020,swCB-1119,,1952/10/01 00:00:00.000,TOWN,NGVD,100-L-041,County Rd,EST,,CB,,,,,,,,,,,,,189.701477049999994,A052,Aberjona,Main Stem,,,,,Y,,,,,,214.930000000000007,,"1","1",2012/06/18 10:19:26.000,CDM_INC\KEALEYDM,,"1",42.51529470,-71.12487040
1120,A052-c016,swCB-1120,,1952/10/01 00:00:00.000,TOWN,NGVD,100-L-041,County Rd,AER,,CB,,,,,,,,,,,,,192.633010860000013,A052,Aberjona,Main Stem,,,,,Y,,,,,,356.262400000000014,,"1","1",2012/06/18 10:18:59.000,CDM_INC\KEALEYDM,,"1",42.51570065,-71.12520673
1121,A020-c058,swCB-1121,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-08,Woburn St,AER,,CB,,,,,,,,,,,,,159.843139650000012,A020,Aberjona,Main Stem,,,,,Y,,,,,,135.700999999999993,,"1","1",2012/04/10 16:46:41.000,CDM_INC\desantima,,"1",42.51795612,-71.11967538
