p_id,p_facility,p_inlettyp,p_in_typ_o,p_locdesc,p_ownedby,p_legacy_i,p_cvtype,p_cv_typ_o,p_cvshape,p_cv_shp_o,p_cvmateri,p_cv_mat_o,p_cvsize,p_oilhood,p_framemat,p_frm_mat_,p_chimney,p_chimydia,p_chimymat,p_chm_mat_,p_conetype,p_con_typ_,p_conemate,p_con_mat_,p_wallmat,p_wal_mat_,p_bench,p_benchmat,p_ben_mat_,p_channel,p_chanmate,p_chn_mat_,p_chanexpo,p_rimelev,p_inv_dept,p_invertel,p_sump_dep,p_fin_dept,p_installd,p_maintby,p_lastupda,p_lastedit,p_plans,p_comments,p_elevatio,p_map_date,p_mapped_b,p_map_by_o,p_map_meth,p_map_met_,p_map_stat,p_rotation,p_conditio,p_flow,p_activefl,p_enabled,p_operable,p_keyjncti,p_anclryro,p_division,p_asset,p_st_cntr_,Longitude,Latitude
65965,CB-4303,Catchbasin,,4 ERIE ST,City,dCB_4390,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4,4,47.4,2,6,1/1/70,City,3/8/22,MSB,,,51.40000152,1/1/70,,,Aerial Photo,,,-196.6586113,,,,,,,,HIGHWAY,Stormwater,6682,-71.12433089,42.47787863
66096,CB-4442,Catchbasin,,4 CHANDLER ST,City,dCB_4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,5,45.5,2,7,1/1/70,City,3/8/22,MSB,,,50.5,1/1/70,,,Aerial Photo,,,-137.2272076,,,,,,,,HIGHWAY,Stormwater,5740,-71.13256086,42.48246918
66077,CB-4417,Catchbasin,,12 SHERMAN PL,City,dCB_4527,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.7,4,163.7,2,6,1/1/70,City,3/8/22,MSB,,,167.6999969,1/1/70,,,Aerial Photo,,,57.99440301,,,,,,,,HIGHWAY,Stormwater,5729,-71.13908997,42.48297456
66089,CB-4431,Catchbasin,,11 OAKWOOD LN,City,dCB_4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5,,,,,1/1/70,City,3/8/22,MSB,,,135.5,1/1/70,,,Aerial Photo,,,-112.6613835,,,,,,,,HIGHWAY,Stormwater,6268,-71.14119889,42.48330383
66100,CB-4446,Catchbasin,,174 WASHINGTON CIR,City,dCB_6952,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,80.83243331,,,,,,,,HIGHWAY,Stormwater,5460,-71.12185523,42.4853395
66112,CB-4460,Catchbasin,,22 WILLIAM AVE,City,dCB_4569,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,-65.3758089,,,,,,,,HIGHWAY,Stormwater,4728,-71.12853544,42.48150536
66257,CB-4614,Catchbasin,,5 SONREL ST,City,dCB_4726,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.7,,,,,1/1/70,City,3/8/22,MSB,,,169.6999969,1/1/70,,,Aerial Photo,,,-154.7407836,,,,,,,,HIGHWAY,Stormwater,4779,-71.14216272,42.47398113
66258,CB-4615,Catchbasin,,56 MT PLEASANT ST,City,dCB_4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7,,,,,1/1/70,City,3/8/22,MSB,,,116.6999969,1/1/70,,,Aerial Photo,,,-251.4106896,,,,,,,,HIGHWAY,Stormwater,6196,-71.14473556,42.47488022
65797,CB-4127,Catchbasin,,15 NASHUA ST,City,dCB_4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,2,58.8,1,3,1/1/70,City,3/8/22,MSB,,,60.79999923,1/1/70,,,Aerial Photo,,,85.72583648,,,,,,,,HIGHWAY,Stormwater,6275,-71.12735589,42.4793038
65918,CB-4250,Catchbasin,,56 VERNON ST,City,dCB_4335,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6,4,150.6,1,5,1/1/70,City,3/8/22,MSB,,,154.6000061,1/1/70,,,Aerial Photo,,,52.22760148,,,,,,,,HIGHWAY,Stormwater,5973,-71.13701094,42.47793963
66159,CB-4509,Catchbasin,,39 GREEN ST,City,dCB_4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.1,,,5,5,1/1/70,City,3/8/22,MSB,,,125.0999985,1/1/70,,,Aerial Photo,,,8.695953349,,,,,,,,HIGHWAY,Stormwater,5014,-71.14372213,42.47557652
66187,CB-4541,Catchbasin,,63 GREEN ST,City,dCB_4651,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1,3,126.1,2,5,1/1/70,City,3/8/22,MSB,,,129.1000061,1/1/70,,,Aerial Photo,,,-168.4553865,,,,,,,,HIGHWAY,Stormwater,6074,-71.13984463,42.47608688
65977,CB-4315,Catchbasin,,72 WASHINGTON ST,City,dCB_4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,3,52.4,3,6,1/1/70,City,3/8/22,MSB,,,55.40000152,1/1/70,,,Aerial Photo,,,72.85439451,,,,,,,,HIGHWAY,Stormwater,5201,-71.12177172,42.4784737
65952,CB-4290,Catchbasin,,28 TREMONT ST,City,dCB_4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7,3,51.7,2,5,1/1/70,City,3/8/22,MSB,,,54.70000076,1/1/70,,,Aerial Photo,,,-2.241149797,,,,,,,,HIGHWAY,Stormwater,5094,-71.12935581,42.47788519
66196,CB-4552,Catchbasin,,39 BLUEBERRY HILL RD,City,dCB_4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2,3,174.2,1,4,1/1/70,City,3/8/22,MSB,,,177.1999969,1/1/70,,,Aerial Photo,,,3.206844904,,,,,,,,HIGHWAY,Stormwater,5214,-71.13616138,42.47551863
66266,CB-4623,Catchbasin,,3 CLARK ST,City,dCB_4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,1/1/70,City,3/8/22,MSB,,Tagged,153,1/1/70,,,Aerial Photo,,,26.92032272,,,,,,,,HIGHWAY,Stormwater,5757,-71.1420454,42.47297732
66273,CB-4630,Catchbasin,,1 SOUTH ST,City,dCB_4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,,,,,1/1/70,City,3/8/22,MSB,,,97.90000152,1/1/70,,,Aerial Photo,,,25.59825717,,,,,,,,HIGHWAY,Stormwater,5595,-71.14521111,42.47291357
66464,CB-4810,Catchbasin,,6 FAYS LANE,City,dCB_4922,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,,,,,1/1/70,City,3/8/22,MSB,,,75.69999694,1/1/70,,,Aerial Photo,,,-163.622419,,,,,,,,HIGHWAY,Stormwater,4924,-71.14557012,42.46645267
66523,CB-4872,Catchbasin,,177 BURLINGTON ST 2,City,dCB_4984,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,2,92.2,3,5,1/1/70,City,3/8/22,MSB,,,94.19999694,1/1/70,,,Aerial Photo,,,-56.37732751,,,,,,,,HIGHWAY,Stormwater,6260,-71.17444164,42.48502481
66608,CB-4997,Catchbasin,,None,City,dCB_5110,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,-244.3619924,,,,,,,,HIGHWAY,Stormwater,6329,-71.1841328,42.47796476
66714,CB-5112,Catchbasin,,18 LAFAYETTE PL,City,dCB_5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.8,4,179.8,2,6,1/1/70,City,3/8/22,MSB,,,183.8000031,1/1/70,,,Aerial Photo,,,46.7379017,,,,,,,,HIGHWAY,Stormwater,5714,-71.18267469,42.47392068
66340,CB-4689,Catchbasin,,6 WASHINGTON AVE,City,dCB_4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,7,7,1/1/70,City,3/8/22,MSB,,,44.59999847,1/1/70,,,Aerial Photo,,,4.18480799,,,,,,,,HIGHWAY,Stormwater,6484,-71.1220996,42.47389163
66338,CB-4687,Catchbasin,,9 WASHINGTON AVE,City,dCB_4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,,7,7,1/1/70,City,3/8/22,MSB,,,41.59999847,1/1/70,,,Aerial Photo,,,-175.815192,,,,,,,,HIGHWAY,Stormwater,6484,-71.12170406,42.4739981
66625,CB-5019,Catchbasin,,111 PLEASANT ST,City,dCB_6990,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,3,,4,7,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,16.28017608,,,,,,,,HIGHWAY,Stormwater,5130,-71.15889107,42.4771126
66566,CB-4939,Catchbasin,,None,City,dCB_5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,5,103.2,1,6,1/1/70,City,3/8/22,MSB,,,108.1999969,1/1/70,,,Aerial Photo,,,-174.0283063,,,,,,,,HIGHWAY,Stormwater,6696,-71.18429333,42.48002625
66575,CB-4962,Catchbasin,,52 WILLOW ST,City,dCB_5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,3,66.5,2,5,1/1/70,City,3/8/22,MSB,,,69.5,1/1/70,,,Aerial Photo,,,-75.05011519,,,,,,,,HIGHWAY,Stormwater,5959,-71.17391498,42.47971516
66524,CB-4873,Catchbasin,,2 BRANDT DR,City,dCB_4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,2,92.1,4,6,1/1/70,City,3/8/22,MSB,,,94.09999847,1/1/70,,,Aerial Photo,,,-90.06327252,,,,,,,,HIGHWAY,Stormwater,5672,-71.17457177,42.48492149
66678,CB-5076,Catchbasin,,1 KENNEDY PK,City,dCB_5190,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6,3,56.6,1,4,1/1/70,City,3/8/22,MSB,,,59.59999847,1/1/70,,,Aerial Photo,,,-153.797773,,,,,,,,HIGHWAY,Stormwater,4876,-71.17462879,42.47700948
66680,CB-5078,Catchbasin,,46 LOCUST ST,City,dCB_5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,3,56.1,2,5,1/1/70,City,3/8/22,MSB,,,59.09999847,1/1/70,,,Aerial Photo,,,-26.08335168,,,,,,,,HIGHWAY,Stormwater,5611,-71.17343749,42.47719923
66432,CB-4778,Catchbasin,,None,City,dCB_4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,5,44.2,1,6,1/1/70,City,3/8/22,MSB,,,49.20000076,1/1/70,,,Aerial Photo,,,-77.49346821,,,,,,,,HIGHWAY,Stormwater,6209,-71.13390126,42.47010715
66713,CB-5111,Catchbasin,,17 LAFAYETTE PL,City,dCB_5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5,3,185.5,2,5,1/1/70,City,3/8/22,MSB,,,188.5,1/1/70,,,Aerial Photo,,,-153.1271519,,,,,,,,HIGHWAY,Stormwater,5714,-71.18323083,42.47378752
66820,CB-5269,Catchbasin,,2 GILDA CIR,City,dCB_5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.3,,,,,1/1/70,City,3/8/22,MSB,,,247.3000031,1/1/70,,,Aerial Photo,,,-20.94333582,,,,,,,,HIGHWAY,Stormwater,5676,-71.18955883,42.46965549
66843,CB-5301,Catchbasin,,188 LEXINGTON ST,City,dCB_5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,,,,,1/1/70,City,3/8/22,MSB,,,60.5,1/1/70,,,Aerial Photo,,,57.53759561,,,,,,,,HIGHWAY,Stormwater,5685,-71.17711811,42.46954014
66888,CB-5324,Catchbasin,,8 TODD RD,City,dCB_5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.4,0,,0,0,1/1/70,City,3/8/22,MSB,,,168.3999939,1/1/70,,,Aerial Photo,,,42.35511786,,,,,,,,HIGHWAY,Stormwater,5755,-71.19865238,42.46823749
66938,CB-5406,Catchbasin,,199 CAMBRIDGE RD,City,dCB_5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,,,,,1/1/70,City,3/8/22,MSB,,,64.80000305,1/1/70,,,Aerial Photo,,,85.26037096,,,,,,,,HIGHWAY,Stormwater,4837,-71.17787662,42.46637516
66955,CB-5423,Catchbasin,,17 MAYFLOWER RD,City,dCB_5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,,,,,1/1/70,City,3/8/22,MSB,,,57.79999923,1/1/70,,,Aerial Photo,,,10.81508342,,,,,,,,HIGHWAY,Stormwater,5175,-71.17503446,42.46838696
67029,CB-5511,Catchbasin,,238 LEXINGTON ST,City,dCB_5634,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,,,,,1/1/70,City,3/8/22,MSB,,,63.70000076,1/1/70,,,Aerial Photo,,,-90.37093749,,,,,,,,HIGHWAY,Stormwater,6262,-71.1779941,42.46496958
67087,CB-240,Catchbasin,,32 WRIGHT ST,City,dCB_229,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,,,,,1/1/70,City,3/8/22,MSB,,,106.4000015,1/1/70,,,Aerial Photo,,,-80.5710071,,,,,,,,HIGHWAY,Stormwater,4643,-71.16116951,42.48729476
67098,CB-6364,Catchbasin,,SUSAN TERRACE,City,dCB_6891,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,9.496507379,,,,,,,,HIGHWAY,Stormwater,6065,-71.15043955,42.49552518
67124,CB-5571,Catchbasin,,None,City,dCB_5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,,,,,1/1/70,City,3/8/22,MSB,,,67.19999694,1/1/70,,,Aerial Photo,,,81.14446782,,,,,,,,HIGHWAY,Stormwater,6262,-71.17785275,42.46400518
67162,CB-5601,Catchbasin,,234 CAMBRIDGE RD,City,dCB_5724,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,1/1/70,City,3/8/22,MSB,,,92,1/1/70,,,Aerial Photo,,,-61.71014764,,,,,,,,HIGHWAY,Stormwater,5819,-71.17360527,42.46277339
66825,CB-6032,Catchbasin,,CANTERBURY RD,City,dCB_6155,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,1,3,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,35.13642835,,,,,,,,HIGHWAY,Stormwater,5745,-71.18781455,42.45418892
66973,CB-5448,Catchbasin,,2 LIANA ST,City,dCB_5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,4,193.6,1,5,1/1/70,City,3/8/22,MSB,,Tagged,197.6000061,1/1/70,,,Aerial Photo,,,-58.14022892,,,,,,,,HIGHWAY,Stormwater,6098,-71.19691577,42.46428063
67128,CB-5575,Catchbasin,,5 PARKER ST,City,dCB_5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,3,97.8,1,4,1/1/70,City,3/8/22,MSB,,,100.8000031,1/1/70,,,Aerial Photo,,,-170.1818806,,,,,,,,HIGHWAY,Stormwater,6097,-71.17848442,42.46230803
66715,CB-5113,Catchbasin,,13 LAFAYETTE PL,City,dCB_5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7,3,180.7,3,6,1/1/70,City,3/8/22,MSB,,,183.6999969,1/1/70,,,Aerial Photo,,,46.7379017,,,,,,,,HIGHWAY,Stormwater,5714,-71.1827197,42.47397752
67054,CB-5532,Catchbasin,,6 HALLMARK DR,City,dCB_5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.8,3,195.8,1,4,1/1/70,City,3/8/22,MSB,,,198.8000031,1/1/70,,,Aerial Photo,,,-233.4205738,,,,,,,,HIGHWAY,Stormwater,5816,-71.20037498,42.46267696
67091,CB-5548,Catchbasin,,523 RUSSELL ST,City,dCB_5671,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9,5,217.9,1,6,1/1/70,City,3/8/22,MSB,,,222.8999939,1/1/70,,,Aerial Photo,,,-120.9537219,,,,,,,,HIGHWAY,Stormwater,5995,-71.19904143,42.46280333
66986,CB-5462,Catchbasin,,324 RUSSELL ST,City,dCB_5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.4,3,173.4,1,4,1/1/70,City,3/8/22,MSB,,,176.3999939,1/1/70,,,Aerial Photo,,,-194.9330319,,,,,,,,HIGHWAY,Stormwater,5164,-71.19145779,42.46444652
66989,CB-5465,Catchbasin,,254 RUSSELL ST,City,dCB_5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,5,176.5,2,7,1/1/70,City,3/8/22,MSB,,,181.5,6/7/17,,,Aerial Photo,,,3.764971529,,,,,,,,HIGHWAY,Stormwater,5448,-71.18833049,42.46409164
67000,CB-5476,Catchbasin,,148 RUSSELL ST,City,dCB_5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,5,123,1,6,1/1/70,City,3/8/22,MSB,,,128,5/23/18,City,,Aerial Photo,,,33.0763624,,,,,,,,HIGHWAY,Stormwater,4582,-71.18390232,42.46560401
66760,CB-5181,Catchbasin,,10 WHISPERING HILL RD,City,dCB_5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.5,3,183.5,1,4,1/1/70,City,3/8/22,MSB,,,186.5,1/1/70,,,Aerial Photo,,,-143.1224967,,,,,,,,HIGHWAY,Stormwater,5384,-71.18366866,42.47185534
66757,CB-5156,Catchbasin,,51 SYLVANUS WOOD LN,City,dCB_5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5,3,234.5,0,3,1/1/70,City,3/8/22,MSB,,,237.5,1/1/70,,,Aerial Photo,,,-159.1006154,,,,,,,,HIGHWAY,Stormwater,6601,-71.18890068,42.47172945
67277,CB-5688,Catchbasin,,10 MORNINGSIDE DR,City,dCB_5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,,,,,1/1/70,City,3/8/22,MSB,,,112.6999969,1/1/70,,,Aerial Photo,,,-67.78268086,,,,,,,,HIGHWAY,Stormwater,6173,-71.17593294,42.46166059
67285,CB-6643,Catchbasin,,MORENO DR,City,,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,6/17/08,City,3/8/22,MSB,,,,1/1/70,,,,,,-90.1516438,,,,,,,,HIGHWAY,Stormwater,5522,-71.18416328,42.46474503
67330,CB-5744,Catchbasin,,282 LEXINGTON ST,City,dCB_5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.4,,,,,1/1/70,City,3/8/22,MSB,,,145.3999939,1/1/70,,,Aerial Photo,,,46.94821603,,,,,,,,HIGHWAY,Stormwater,5208,-71.18189388,42.45885402
67335,CB-5716,Catchbasin,,42 SAMOSET RD,City,dCB_5839,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0,,0,0,1/1/70,City,3/8/22,MSB,,Tagged,178,1/1/70,,,Aerial Photo,,,18.23060543,,,,,,,,HIGHWAY,Stormwater,6374,-71.19670012,42.45833904
67358,CB-5755,Catchbasin,,285 LEXINGTON ST 2,City,dCB_5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.62,,,,,1/1/70,City,3/8/22,MSB,"Shannon Farms Existing Conditions Plan May 3, 2017",,176.62,5/3/17,Alan Engineering,,Survey,,Draft,13.15182204,,,,,,,,HIGHWAY,Stormwater,5212,-71.18596386,42.45765902
67359,CB-5756,Catchbasin,,None,City,dCB_5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.62,,,,,1/1/70,City,3/8/22,MSB,Shannon Farm Existing Condition Plan 05/03/2017,,176.62,5/3/17,Alan Engineering,,Survey,,Final,-166.848178,,,,,,,,HIGHWAY,Stormwater,5212,-71.18555513,42.45773249
67471,CB-4,Catchbasin,,52 PLEASANT ST,City,dCB_675,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,,,,,1/1/70,City,3/8/22,MSB,,Tagged,96.90000152,7/31/18,,,Aerial Photo,,,-140.4132618,,,,,,,,HIGHWAY,Stormwater,6693,-71.15493205,42.47836509
67506,CB-450,Catchbasin,,12 RAG ROCK DR,City,dCB_442,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6,,,,,1/1/70,City,3/8/22,MSB,,,164.6000061,1/1/70,,,Aerial Photo,,,-67.5339942,,,,,,,,HIGHWAY,Stormwater,5631,-71.16343285,42.48336734
67523,CB-1094,Catchbasin,,5 BROOKS ST,City,dCB_1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Aerial Photo,,,-62.28082703,,,,,,,,HIGHWAY,Stormwater,6556,-71.15110008,42.46976562
67531,CB-1128,Catchbasin,,41 FAIRWAY DR,City,dCB_1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7,,,,,1/1/70,City,3/8/22,MSB,,,135.6999969,1/1/70,,,Aerial Photo,,,-245.3850575,,,,,,,,HIGHWAY,Stormwater,6103,-71.16835695,42.46514652
67537,CB-1166,Catchbasin,,None,City,dCB_1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7,,,,,1/1/70,City,3/8/22,MSB,,,85.69999694,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.16689533,42.46364662
67435,CB-5837,Catchbasin,,1 HERITAGE DR,City,dCB_5960,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4,3,234.4,2,5,1/1/70,City,3/8/22,MSB,,,237.3999939,1/1/70,,,Aerial Photo,,,-240.4010226,,,,,,,,HIGHWAY,Stormwater,5667,-71.17453622,42.45631722
67636,CB-5016,Catchbasin,,None,City,dCB_5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,,,,,1/1/70,City,3/8/22,MSB,,,62.70000076,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.17490079,42.47839106
67399,CB-5790,Catchbasin,,49 ROBINSON RD,City,dCB_5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.6,3,193.6,1,4,1/1/70,City,3/8/22,MSB,,,196.6000061,1/1/70,,,Aerial Photo,,,-235.5421357,,,,,,,,HIGHWAY,Stormwater,6394,-71.19727587,42.45669895
67565,CB-5895,Catchbasin,,60 MONTVALE RD,City,dCB_6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6,6,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-54.15347989,,,,,,,,HIGHWAY,Stormwater,4617,-71.12601446,42.48813927
67647,CB-5162,Catchbasin,,30 INDEPENDENCE DR,City,dCB_5276,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.6,3,220.6,2,5,1/1/70,City,3/8/22,MSB,,,223.6000061,1/1/70,,,Aerial Photo,,,-145.1455142,,,,,,,,HIGHWAY,Stormwater,5991,-71.18856264,42.47084717
67311,CB-5706,Catchbasin,,10 PARLIAMENT LN,City,dCB_5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9,3,192.9,2,5,1/1/70,City,3/8/22,MSB,,Tagged,195.8999939,1/1/70,,,Aerial Photo,,,-50.71884873,,,,,,,,HIGHWAY,Stormwater,4658,-71.19986229,42.45919063
67603,CB-4916,Catchbasin,,60 MARLBORO RD,City,dCB_5028,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,4,87.9,2,6,1/1/70,City,3/8/22,MSB,,,91.90000152,1/1/70,,,Aerial Photo,,,-99.98737779,,,,,,,,HIGHWAY,Stormwater,4726,-71.17824386,42.48222337
67377,CB-5774,Catchbasin,,23 WALTHAM ST,City,dCB_5897,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.4,4,243.4,1,5,1/1/70,City,3/8/22,MSB,,,247.3999939,1/1/70,,,Aerial Photo,,,-55.7255255,,,,,,,,HIGHWAY,Stormwater,5319,-71.17852839,42.45814115
67489,CB-81,Catchbasin,,671 MAIN ST,City,dCB_67,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1,2,108.1,0,2,1/1/70,City,3/8/22,MSB,,,110.0999985,4/20/18,City,,Aerial Photo,,,-81.7501222,,,,,,,,HIGHWAY,Stormwater,6712,-71.15425045,42.49177334
67608,CB-4921,Catchbasin,,76 WILLOW ST,City,dCB_5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,3,88.3,4,7,1/1/70,City,3/8/22,MSB,,,91.30000305,1/1/70,,,Aerial Photo,,,-268.21369,,,,,,,,HIGHWAY,Stormwater,4724,-71.17450089,42.48332909
67559,CB-3920,Catchbasin,,50 WOOD ST,City,dCB_4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2,4,52.2,1,5,1/1/70,City,3/8/22,MSB,,,56.20000076,1/1/70,,,Aerial Photo,,,-71.37302377,,,,,,,,HIGHWAY,Stormwater,6582,-71.13398208,42.48386595
67687,CB-5231,Catchbasin,,10 GETTYSBURG ST,City,dCB_5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1,4,164.1,1,5,1/1/70,City,3/8/22,MSB,,,168.1000061,1/1/70,,,Aerial Photo,,,-138.4108155,,,,,,,,HIGHWAY,Stormwater,5169,-71.1989664,42.46888305
67315,CB-5704,Catchbasin,,17 PARLIAMENT LN,City,dCB_5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5,3,203.5,2,5,1/1/70,City,3/8/22,MSB,,Tagged,206.5,1/1/70,,,Aerial Photo,,,-231.9084066,,,,,,,,HIGHWAY,Stormwater,4658,-71.19941464,42.45864806
67697,CB-5291,Catchbasin,,None,City,dCB_5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,1/1/70,City,3/8/22,MSB,,,60,1/1/70,,,Aerial Photo,,,-116.5650512,,,,,,,,HIGHWAY,Stormwater,4783,-71.17766699,42.46872099
67699,CB-5293,Catchbasin,,188 LEXINGTON ST,City,dCB_5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,,,,,1/1/70,City,3/8/22,MSB,,,61.20000076,1/1/70,,,Aerial Photo,,,-201.5780078,,,,,,,,HIGHWAY,Stormwater,4946,-71.17706522,42.46929849
67861,CB-6030,Catchbasin,,32 REVERE RD,City,dCB_6153,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.6,,,,,1/1/70,City,3/8/22,MSB,,,182.6000061,1/1/70,,,Other,,,26.63534433,,,,,,,,HIGHWAY,Stormwater,5586,-71.18597823,42.46870805
68790,CB-7117,Catchbasin,,68 CAMPBELL ST,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,City,3/8/22,MSB,,,,4/29/20,Other,,,,Draft,,,,1,1,1,,0,HIGHWAY,Stormwater,,-71.14620925,42.48170261
67985,CB-6158,Catchbasin,,None,City,dCB_6285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,,,,,,,,,HIGHWAY,Stormwater,,-71.15578465,42.48024553
68181,CB-6401,Catchbasin,,None,City,dCB_6928,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-227.3034813,,,,,,,,HIGHWAY,Stormwater,6094,-71.11996602,42.49538015
68194,CB-6415,Catchbasin,,28 WYMAN ST,City,dCB_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,,,,,1/1/70,City,3/8/22,MSB,,CATCH BASIN FULL OF SEDIMENT,104.6999969,1/1/70,,,Aerial Photo,,,2.279195669,,,,,,,,HIGHWAY,Stormwater,4878,-71.15876607,42.49173937
68212,CB-6437,Catchbasin,,283 MONTVALE AVE,City,dCB_4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,,,,4.2,1/1/70,City,3/8/22,MSB,,MONTVALE AVE IMP. PLAN SHT10,59.79999923,1/1/70,,,Aerial Photo,,,-186.8441854,,,,,,,,HIGHWAY,Stormwater,5007,-71.12313139,42.47973801
