X,Y,OBJECTID,Subtype,FacilityID,InstallDat,LifecycleS,WaterType,PlanNum,Owner,Comments,AccessDiam,AccessMate,AccesType,Station,RimElevati,FieldBook,Invert,Plan1,Plan2,Plan3,FeatureID,DupeNum,Source,OrthoUpdated,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Dewb_Edited
-71.1063512352466,42.3873119067524,"1547",,SW-CB-01000,,,,,,,,,,,,,,,,,,,Stantec,Yes,{F9248A3E-F49F-455C-ACF5-B4A89939D8D4},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1042657389163,42.3879893022029,"1548",,SW-CB-01010,,,,,,,,,,,,,,,,,,,Stantec,Yes,{A0368450-8F0D-46D0-B497-542291EDACF8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1109381034943,42.3964677827962,"1549","1",SW-CB-00283,9999/09/09 00:00:00,Active,Storm,TB-021,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-021,,,CB-SD-284,"1",Original City Data,Yes,{ABE36649-2639-4D2F-A5FA-52EB6BB5AE67},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1160936650787,42.3939100136067,"1550",,SW-CB-02789,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D101C57A-6039-4B15-9BCE-3B0D3A1E0070},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0826661266198,42.391664078739,"1551",,SW-CB-01665,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{E5377ED4-1AEA-4710-90BF-CC7D44ABB8CF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0957757285564,42.3811076187644,"1552",,SW-CB-01105,,,,,,,,,,,,,,,,,,,Stantec,Yes,{FC9029A8-26FC-4887-9A33-40766EC38F1B},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0899672487451,42.3805648528035,"1553",,SW-CB-02268,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A7798EB2-5BF5-4BC9-864E-B5EA7F1BA313},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0862916235076,42.3812028731295,"1554",,SW-CB-01207,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{5FABB93F-B451-403C-A077-50344AB97323},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0888676285686,42.3758583815783,"1555",,SW-CB-02276,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D2FA6635-3E5C-4BAD-8BF8-9C9768D9A686},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1197703862915,42.3991316493158,"1556","1",SW-CB-00290,9999/09/09 00:00:00,Active,Storm,TB-030,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-030,,,CB-SD-291,"1",Original City Data,Yes,{D9FB994E-64A5-4160-A1B3-6201AD56D1E9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0859718136554,42.3916933578668,"1557",,SW-CB-01451,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{5AF64532-ACAA-451D-9635-FB45ACAD50AB},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1076225316478,42.3846868114872,"1558",,SW-CB-00965,,,,,,,,,,,,,,,,,,,Stantec,Yes,{1370516A-E3C3-4D22-A07B-DAA03B63C0B2},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1010188319276,42.374955067631,"1559",,SW-CB-02470,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B7F19420-377F-42CA-B01D-EC4EDE80B616},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0886868223389,42.3774590993737,"1560",,SW-CB-02209,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4F35C602-2ACA-416A-8E82-2F27A9978408},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0898139761142,42.3805810389187,"1561",,SW-CB-02230,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{9AEBC354-FAA0-4F41-BA17-086A9A52626E},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1142769407879,42.3846397062494,"1562",,SW-CB-02422,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A6036F62-7459-4E0F-AFBF-1664E9CD7FCF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1084508521017,42.3976156146072,"1563",,SW-CB-03402,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{92D11A1E-01F2-4D08-8A6E-379863EA5D05},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1203306663547,42.3960451952974,"1564",,SW-CB-02800,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{2445EB2A-7D5C-41DA-9324-1C18F840080E},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0945200238467,42.3786447452831,"1565",,SW-CB-00653,,,,,,,,,,,,,,,,,,,Stantec,Yes,{D6DD138B-15EB-418C-B11B-4BBC4962DB6B},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0856282304399,42.3754357976084,"1566",,SW-CB-02190,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{74E92F93-E08E-4992-B887-4C0E8E7C0875},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.102916419536,42.3830030546483,"1567",,SW-CB-01057,,,,,,,,,,,,,,,,,,,Stantec,Yes,{5E357989-9189-49DD-A1E7-9BE34D2ED3AC},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1265034831046,42.4088370147927,"1568",,SW-CB-03261,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{152CB059-E8ED-41D2-8A0F-80C4BD1B1939},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0961668965539,42.3823637995348,"1569",,SW-CB-01089,,,,,,,,,,,,,,,,,,,Stantec,Yes,{99168FBA-4AC0-4186-9886-E07DD7FB671F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1293065885805,42.3998883262912,"1570",,SW-CB-03059,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{061CFBB0-9A81-488D-A60A-04089CDED410},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1061231872418,42.3807350524884,"1571",,SW-CB-02572,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{EA5C6032-ABD7-47EF-B2B4-77E071E5E6FF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1298774071824,42.4078824793661,"1572","1",SW-CB-00008,1939/12/01 00:00:00,Active,Storm,PF-20,Somerv,"PLAN STATES: ""EX. C.B. REBUILD""","0",Unk,Unk,"9999",9999, ,9999,PF-020,,,CB-SD-9,"1",Original City Data,Yes,{FBFEDD93-9E68-43D9-9957-DD2F31FA03B5},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.091401127214,42.3952295447541,"1573",,SW-CB-01918,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{5E93D33C-F240-4EF6-A265-819965A45658},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1017000253349,42.3956513108161,"1574",,SW-CB-02714,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D64CDF71-0E33-43EB-AED0-955491247398},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1284661942091,42.4063005449703,"1575","1",SW-CB-00159,1933/11/01 00:00:00,Active,Storm,PF-030,Somerv, ,"0",Unk,Unk,"9999",9999, ,9999,PF-030,,,CB-SD-160,"1",Original City Data,Yes,{219C7E28-2148-4006-B5F1-B43A5EC66EDD},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1018817101984,42.3905414083652,"1576","1",SW-CB-00200,1927/01/01 00:00:00,Active,Storm,MM-8,Somerv,ASSUMED FROM PLAN TO BE CATCH BASIN - MAY BE OWNED BY B&L R.R. - PLANS GIVE NO PROFILE OR DATA ON STRUCTURES,"0",Unk,Unk,"9999",9999, ,9999,MM-08,,,CB-SD-201,"1",Original City Data,Yes,{F062A186-28FC-4402-A5EE-56794FB070C6},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1073081269116,42.3781380869082,"1577",,SW-CB-02386,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{44B57792-8B9E-47B7-8737-DE11A49572D5},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0853787465987,42.3753076033678,"1578",,SW-CB-02186,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B67418DB-FFE7-4156-8644-7EF4F02D3735},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1026053646812,42.3916794232756,"1579","0",SW-CB-00346,9999/09/09 00:00:00,Active,Storm,TB-051,Somerv, ,"9999",Unk,Unk,"9999",67.24, ,9999,TB-051,,,CB-SD-347,"1",Original City Data,Yes,{E0FC4C92-484A-4AC4-87C3-F451D813D5FC},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1136171099808,42.3850684394352,"1580",,SW-CB-03716,,,Storm Runoff,,,,,,,,,,,,,,,,Pictometry 2017,yes,{3AB55FFC-4C1E-46B9-87AD-5A76B6CFB6E2},GISEDITOR,2021/09/21 15:18:55,GISEDITOR,2021/10/06 14:40:15,
-71.1042110639206,42.375138012949,"1581",,SW-CB-02390,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{E04C68BB-7BCA-48F5-A830-9C7CFE103CE5},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1249701158082,42.4022307512122,"1582","1",SW-CB-00044,1980/01/01 00:00:00,Proposed,Storm,TB-003,Somerv, ,"9999",Unk,Unk,"9999",46.26, ,42.6,TB-003,,,CB-SD-45,"1",Original City Data,Yes,{0CE00DF7-F1E6-4046-9A08-56E57A1467E0},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0895427274339,42.3837477682906,"1583",,SW-CB-01157,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{AEA8A23E-D147-4A25-BBE6-EB7820F0370E},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1157069177598,42.4039171127768,"1584","1",SW-CB-00180,1934/12/01 00:00:00,Active,Storm,PF-072,Somerv, ,"0",Unk,Unk,"9999",9999, ,9999,PF-072,,,CB-SD-181,"1",Original City Data,Yes,{4F3AFFBA-3298-4D37-A1D5-AB14F4CC5BBC},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1299367510069,42.4065838814779,"1585","1",SW-CB-00157,1933/11/01 00:00:00,Active,Storm,PF-030,Somerv, ,"0",Unk,Unk,"9999",9999, ,9999,PF-030,,,CB-SD-158,"1",Original City Data,Yes,{70B6CA27-5464-4D35-9FC5-BD1EFF936073},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0864949246429,42.3779192340736,"1586","1",SW-CB-00556,1957/03/01 00:00:00,Proposed,Storm,NA,Somerv,"DATA FROM SOMERVILLE HOUSING AUTHORITY, SHEET 7 OF 9","9999",Unk,Unk,"9999",15.5, ,11.5,NA,,,CB-SD-557,"1",Original City Data,Yes,{E602343C-0C09-441F-8931-B6192008A5A9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1220542719898,42.3967582667377,"1587",,SW-CB-03411,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{200B03AE-6F7E-4202-AD27-0C33D375F164},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0908695992279,42.3862115931144,"1588",,SW-CB-01146,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{86D73DEF-CAAB-468D-9AD0-FAB91FFAF311},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0996737676321,42.376562535732,"1589",,SW-CB-02480,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{7ABE3CB0-90EF-457F-A8A3-E67D6EDF4737},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1237864905273,42.4024854743841,"1590",,SW-CB-03437,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F3EDFFAA-68F6-4F26-A4BB-DBAAF76D6DC1},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.085514092016,42.392667844876,"1591",,SW-CB-02100,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{BFC68E63-5340-4375-85EA-E5A5463086F2},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0856773044674,42.3957413068994,"1592",,SW-CB-01950,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A3F30DAB-E404-4006-8FFD-736A2EAEF492},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1327071301614,42.4033706016125,"1593",,SW-CB-03109,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{FD33A223-E350-4B67-84A4-31A745206F58},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0895233707464,42.3923870418369,"1594",,SW-CB-01874,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A0EAB394-F803-4ED3-A491-8E37E0CAA401},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0962811227645,42.3798127896194,"1595",,SW-CB-00687,,,,,,,,,,,,,,,,,,,Stantec,Yes,{06F5DA5E-2BBB-4D75-94E1-D72BA59A3339},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1310701380704,42.4139928088086,"1596",,SW-CB-03183,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{ED504A0C-BBA6-472E-A828-C7B5AEC4B68D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1246429635921,42.3975794645033,"1597",,SW-CB-03017,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{3E021168-B9B7-4924-8F5A-BA99FF19E3A8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1158009528474,42.3954857499757,"1598","0",SW-CB-00445,9999/09/09 00:00:00,Abandoned,Storm,TB-026,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-026,,,CB-SD-446,"1",Original City Data,Yes,{221F0C33-BF04-4C9F-AA8E-9B48E66555C9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0857775021106,42.375561152789,"1599",,SW-CB-02193,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D7C222E9-6B03-493C-9143-9FBF1B66A6D2},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1267976541063,42.408165520331,"1600",,SW-CB-03265,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{BB45F63D-5312-46BF-B26C-AB63F826494C},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1116951178767,42.3890248642614,"1601",,SW-CB-00874,,,,,,,,,,,,,,,,,,,Stantec,Yes,{2B09E2B8-5C5F-4439-9005-AAD041EEDCA5},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0910799936481,42.3913099835657,"1602",,SW-CB-01852,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{5D2FC7A8-7A9D-4577-9996-BB1A9FF6F994},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0954725146459,42.3820047082235,"1603",,SW-CB-01100,,,,,,,,,,,,,,,,,,,Stantec,Yes,{F3E7E491-0155-441B-AE9B-30FE6BF8C2A8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0907408794055,42.3800251520063,"1604",,SW-CB-01478,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F21C98DA-2226-4BAC-81AA-60E67D215681},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0897587401476,42.3827646494332,"1605","1",SW-CB-00151,1928/01/01 00:00:00,Active,Storm,MM-3,Somerv, ,"0", , ,"9999",9999, ,9999,MM-03,,,CB-SD-152,"1",Original City Data,Not Visible,{141F6C42-40CA-43FE-9DB8-67CD9AA47557},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0883497278029,42.3896227407208,"1606","1",SW-CB-00187,1898/04/28 00:00:00,Active,Storm,BB-8,Somerv, ,"0",Unk,Unk,"9999",9999, ,9999,BB-08,,,CB-SD-188,"1",Original City Data,Nonexistent,{F3FB9971-C94A-40D1-BD62-C0DDE88DBE56},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0837393035725,42.3947334187403,"1607",,SW-CB-01734,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{12CFE51B-1459-4DAC-B497-BE81B3CE3FCB},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.089252877781,42.3803263903848,"1608",,SW-CB-01189,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B4B8F3F1-DA2C-4B78-B8E8-F92C3CD7BEFD},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0797436495813,42.3950379000819,"1609",,SW-CB-01818,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{9F0769D0-D83D-40F3-A8A5-C551F338ECFE},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0995092051626,42.3911124386609,"1610",,SW-CB-02734,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{94C05345-AF89-4635-8CDD-D63701AA1EB9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0805011778055,42.3892823946914,"1611",,SW-CB-01654,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{EF4CC46E-3CC9-419E-99B8-64671CA12E8A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1122794520842,42.3922145779475,"1612",,SW-CB-02781,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{7D373148-EFE1-4C62-9AD6-D172E2BDB180},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1237652412249,42.4038981534208,"1613",,SW-CB-03299,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{34ECDE2F-583A-4615-889B-23216730B9B9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1222811646051,42.3928053460154,"1614",,SW-CB-02963,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{66502A27-639B-4103-8F04-EBA9BB9599FB},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0794870892738,42.3941087438599,"1615",,SW-CB-01839,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4D00C938-7724-4EEF-926E-5336CD014745},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0890656395033,42.3921775621172,"1616",,SW-CB-02065,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{CC9AF2AE-9706-4C94-A48D-214750E8BCFF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0854753714706,42.3826274688984,"1617",,SW-CB-01319,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F19BB34B-5AD2-4E2E-8622-F17E5D879950},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1028019067234,42.3927167994293,"1618","0",SW-CB-00395,9999/09/09 00:00:00,Proposed,Storm,TB-066,Somerv, ,"9999",Unk,Unk,"9999",66.25, ,62.25,TB-066,,,CB-SD-396,"1",Original City Data,Yes,{AA32E948-52D9-4AEB-BFFE-87F473EACD99},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0833462879186,42.3842859906528,"1619",,SW-CB-01233,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{8AF2D428-6257-4F0F-8E36-51BBB5F4119D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0868543931998,42.3810257692855,"1620",,SW-CB-01204,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4C2ADED6-1BEF-4373-A6A8-ECF3104C2EC8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0822461952697,42.3763162773582,"1621",,SW-CB-01608,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{0BE10E0C-2812-4C4C-AFA3-E8FBB0F882FE},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1069087565193,42.3866975172859,"1622",,SW-CB-00957,,,,,,,,,,,,,,,,,,,Stantec,Yes,{23935F33-076B-48B6-930D-B493F66CD69D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.128657069932,42.4061670928545,"1623",,SW-CB-03230,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{1672B41B-DEA1-402C-BE77-81E6D3954C9D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0999713163546,42.3793914607379,"1624",,SW-CB-02361,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D95B37D4-0E8D-4B6D-9A30-8A99E3CD5958},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1176495214939,42.3964152307865,"1625","0",SW-CB-00428,1977/09/01 00:00:00,Active,Storm,TB-023,Somerv, ,"9999",Unk,Unk,"9999",35.13, ,32.63,TB-023,,,CB-SD-429,"1",Original City Data,Yes,{C7A398C7-2E62-4EFF-B976-3C7F1DEC906A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1100013354579,42.3811581539242,"1626",,SW-CB-02407,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D0C2DBE1-C3D2-47CF-B3A3-EBB30F032EA9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0835346339036,42.3872042219412,"1627",,SW-CB-01396,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D4504B37-0604-4CC0-9628-94330A63E3E1},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0921472289949,42.3770806237913,"1628",,SW-CB-02294,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{3C19CAFD-073C-4DDC-BB6A-04C229C9A0BC},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1215899388917,42.4016152419266,"1629","1",SW-CB-00061,9999/09/09 00:00:00,Active,Storm,TB-004,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-004,,,CB-SD-62,"1",Original City Data,Yes,{8169F590-2126-40F6-9F7C-7D6105A5C6BF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0850321190397,42.3751786772511,"1630",,SW-CB-02200,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F48A7A44-A742-4E45-A8A1-9B8E22597CE6},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0814575118876,42.3888663124508,"1631",,SW-CB-01593,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{FAE72783-DB8A-471F-9007-0C8AF4BC4DE7},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1262276018506,42.4047926389282,"1632",,SW-CB-03236,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{0426EEBC-4FC5-4600-806F-E594F595429C},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.091945352951,42.3978523446599,"1633",,SW-CB-02124,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{FC81CE18-C10E-4D8D-9323-0B676FC11FCC},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1093269491311,42.390715743554,"1634",,SW-CB-02764,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{942269E8-4D78-4AAE-8289-31A05C4C6BCB},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.114415541086,42.3944344919606,"1635","0",SW-CB-00528,9999/09/09 00:00:00,Active,Storm,TB-037,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-037,,,CB-SD-529,"1",Original City Data,Yes,{67E0466A-4D74-4156-AD43-549521F29311},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0900839194653,42.3799814756854,"1636",,SW-CB-00628,,,,,,,,,,,,,,,,,,,Stantec,Yes,{D2056547-AF44-47E0-B908-713F290B34E3},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1169345022531,42.4010269710232,"1637","1",SW-CB-00079,9999/09/09 00:00:00,Active,Storm,TB-007,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-007,,,CB-SD-80,"1",Original City Data,Yes,{1BB524BC-AC83-47E2-BF60-6C9B008D9FCF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0840041584837,42.3746398450144,"1638",,SW-CB-02182,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4E3F0D11-5B4B-4349-BEE3-965F232A956F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0984699576024,42.3780252777694,"1639",,SW-CB-02544,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{342589BA-1763-47A1-A401-54864FC2C5F8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0854447296522,42.3947352938615,"1640",,SW-CB-01770,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{C6722F85-E461-4131-AA9E-5BEF0AA0FEB4},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0956422103234,42.3915236328792,"1641",,SW-CB-02687,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{81BB8B97-A396-4D9B-ADC2-8AAE92985097},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1063002247909,42.3832547330925,"1642",,SW-CB-01034,,,,,,,,,,,,,,,,,,,Stantec,Yes,{FBF7A525-F6D2-4A38-8240-C6E5992ECCCE},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1006749590596,42.389677701863,"1643","1",SW-CB-00209,1927/01/01 00:00:00,Active,Storm,MM-8,Somerv,ASSUMED FROM PLAN TO BE CATCH BASIN - MAY BE OWNED BY B&L R.R. - PLANS GIVE NO PROFILE OR DATA ON STRUCTURES,"0",Unk,Unk,"9999",9999, ,9999,MM-08,,,CB-SD-210,"1",Original City Data,Not Visible,{8A9628D5-0030-49E2-8AB4-6659E847BF6A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1051055459447,42.3900367709483,"1644","0",SW-CB-00493,9999/09/09 00:00:00,Active,Storm,TB-047,Somerv, ,"9999",Unk,Unk,"9999",82.76, ,80.16,TB-047,,,CB-SD-494,"1",Original City Data,Yes,{C19FEE8E-CC65-4C77-BABA-4FCD7821BC38},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1125451272608,42.3834290838011,"1645",,SW-CB-02416,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D5F8D7C6-3F4E-4406-AE9A-B1B6CA733AE1},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
