FID,ANCILLARYR,ENABLED,SUBTYPE,INSTALLDAT,LIFECYCLES,PLANNUM,OWNER,COMMENTS,RIMELEVATI,BASEELEVAT,INITIAL,STREETNAME,TYPE,FID2,ACCESSTYPE,ACCESSMAT,SEALMETHD,WALLMATERI,CONDITION,CLEANING,SUMP,HOODED,FEATUREID,COMMENT,REINSPECT,DATESTAMP,CREW,DataSource,Depth_to_S,SedimentDe,SOURCE_1,x,y
1485,0,1,1,1/1/10 0:00,Active,S-076,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.05975289,42.45940895
1486,0,1,1,1/1/46 0:00,Active,S-134,Melrose, ,125.35,119.15,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.04660222,42.46318509
1487,0,1,1,1/1/46 0:00,Active,S-134,Melrose, ,125.9,123,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.04670506,42.46322092
1488,0,1,1,1/1/46 0:00,Active,S-134,Melrose, ,137.9,130,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.04687177,42.46373589
1489,0,1,1,1/1/46 0:00,Active,S-134,Melrose, ,137.9,130,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.04692806,42.46371702
1490,0,1,1,9/9/99 0:00,Active,S-166,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.05376458,42.46627355
1491,0,1,1,9/9/99 0:00,Active,S-081,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07649502,42.4601205
1492,0,1,1,1/1/01 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.0711881,42.45807405
1493,0,1,1,1/1/01 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07103769,42.45802371
1494,0,1,1,1/1/01 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06999503,42.45817793
1495,0,1,1,1/1/04 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06880803,42.45794132
1496,0,1,1,1/1/04 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06885593,42.45799133
1497,0,1,1,1/1/04 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06765341,42.45786192
1498,0,1,1,1/1/04 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06758731,42.45781293
1499,0,1,1,1/1/04 0:00,Active,S-018,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06646433,42.45766103
1500,0,1,1,1/1/04 0:00,Active,S-060,Melrose,APPEARS ON BASEMAP AS A DRAIN MH,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,APPEARS ON BASEMAP AS A DRAIN MH,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06637274,42.45812119
1501,0,1,1,9/9/99 0:00,Active,S-060,Melrose,NOT SHOWN ON BASEMAP,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,NOT SHOWN ON BASEMAP,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06613135,42.45902838
1502,0,1,1,9/9/99 0:00,Active,S-060,Melrose,NOT SHOWN ON BASEMAP,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,NOT SHOWN ON BASEMAP,OTH,9/9/99,OFFICE,1,999,999,AB,-71.0660533,42.45902827
1503,0,1,1,1/1/04 0:00,Active,S-054,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06327746,42.45870843
1504,0,1,1,9/9/99 0:00,Active,888888,Melrose,NOT SHOWN ON BASEMAP,999,999,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,NOT SHOWN ON BASEMAP,OTH,9/9/99,OFFICE,1,999,999,AB/FIELD,-71.0633582,42.45875185
1505,0,1,1,1/1/15 0:00,Active,S-067,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06503038,42.45885317
1506,0,1,1,1/1/15 0:00,Active,S-067,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.0650244,42.45892494
1507,0,1,1,1/1/15 0:00,Active,S-067,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06423157,42.45887803
1508,0,1,1,1/1/09 0:00,Active,EPD-6,Melrose,ELL POND DRAIN PROJ.,52.49,888, ,WEST EMERSON ST,CB,0, , , ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99, ,1,999,999,AB,-71.06423372,42.45880828
1509,0,1,1,1/1/15 0:00,Active,"S-060, S-067",Melrose,NOT SHOWN ON BASEMAP,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,NOT SHOWN ON BASEMAP,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06598652,42.45898149
1510,0,1,1,1/1/15 0:00,Active,S-067,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06720415,42.45904954
1511,0,1,1,1/1/15 0:00,Active,S-067,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06721787,42.45897685
1512,0,1,1,1/1/05 0:00,Active,S-066,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.05964338,42.4586131
1513,0,1,1,1/1/05 0:00,Active,S-066,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.05964236,42.45854653
1514,0,1,1,1/1/05 0:00,Active,S-066,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06162233,42.45872654
1515,0,1,0,,Active,Sheet 3,Melrose,Benn Pond Proj. Ph III,0,0, ,Hesseltine, ,0, , , , , , , , ,0, , ,2/16/10, ,0,0,0, ,-71.058971,42.46971939
1516,0,1,0,,Active, ,Melrose, ,0,0, , , ,0, , , , , , , , ,0, , , , ,0,0,0, ,-71.0740712,42.44634401
1517,0,1,0,,Active, ,Melrose, ,0,0, , , ,0, , , , , , , , ,0, , , , ,0,0,0, ,-71.07390458,42.44613781
1518,0,1,1,1/1/05 0:00,Active,S-066,Melrose,NOT SHOWN ON BASEMAP,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,NOT SHOWN ON BASEMAP,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06160304,42.45864679
1519,0,1,1,1/1/05 0:00,Active,S-066,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06045102,42.45866088
1520,0,1,1,1/1/05 0:00,Active,S-066,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06044725,42.45859463
1521,0,1,1,1/1/04 0:00,Active,S-061,Melrose,NOT SHOWN ON BASEMAP.,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,NOT SHOWN ON BASEMAP.,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06530787,42.45787161
1522,0,1,1,1/1/04 0:00,Active,S-061,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06536268,42.45792667
1523,0,1,1,1/1/04 0:00,Active,S-061,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.06382623,42.45770315
1524,0,1,1,1/1/05 0:00,Active,S-079,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07106252,42.46200705
1525,0,1,1,1/1/05 0:00,Active,S-079,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07113983,42.46177693
1526,0,1,1,1/1/03 0:00,Active,S-043,Melrose,SUMP,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,YES,UNK,0,SUMP,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07405495,42.46145217
1527,0,1,1,1/1/03 0:00,Active,S-043,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07330186,42.46138062
1528,0,1,1,1/1/03 0:00,Active,S-043,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07329103,42.461333
1529,0,1,1,1/1/03 0:00,Active,S-043,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07211216,42.46126392
1530,0,1,1,1/1/03 0:00,Active,S-043,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07212413,42.46121375
1531,0,1,1,1/1/03 0:00,Active,S-044,Melrose,SUMP,888,888,SUB, ,CB,0,GI,STEEL, ,UNK,UNK,UNK,YES,UNK,0,SUMP,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07571263,42.46131217
1532,0,1,1,1/1/05 0:00,Active,S-077,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.0756308,42.46074501
1533,0,1,1,1/1/05 0:00,Active,S-077,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07564005,42.46069107
1534,0,1,1,1/1/05 0:00,Active,S-077,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07577331,42.46070226
1535,0,1,1,1/1/19 0:00,Active,S-068,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07631023,42.46547447
1536,0,1,1,1/1/17 0:00,Active,S-068,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07536158,42.46585234
1537,0,1,1,1/1/17 0:00,Active,S-068,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07537223,42.46578567
1538,0,1,1,1/1/11 0:00,Active,S-122,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07295886,42.46682135
1539,0,1,1,1/1/55 0:00,Active,S-211,Melrose, ,84.5,77.75,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07095492,42.46794916
1540,0,1,1,1/1/55 0:00,Active,S-211,Melrose, ,84.25,77.75,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07093918,42.46790006
1541,0,1,1,9/9/99 0:00,Active,S-103,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07165338,42.46767719
1542,0,1,1,9/9/99 0:00,Active,S-103,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.071731,42.46761485
1543,0,1,1,1/1/10 0:00,Active,S-103,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07186721,42.46722047
1544,0,1,1,1/1/10 0:00,Active,S-103,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07193362,42.46725384
1545,0,1,1,9/9/99 0:00,Active,S-104,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07178316,42.46557987
1546,0,1,1,9/9/99 0:00,Active,S-104,Melrose,SHOWN ON BASEMAP AS DRAIN MH,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0,"REINSPECT, PLANS SHOW CB, BUT ON BASEMAP SHOWN AS DRAIN MH, ASSUME CONNECTION FROM CB NORTHWEST",OTH,9/9/99,OFFICE,1,999,999,AB,-71.07055708,42.46446837
1547,0,1,1,9/9/99 0:00,Active,S-104,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07149341,42.46544433
1548,0,1,1,1/1/36 0:00,Active,S-102,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07514059,42.46936584
1549,0,1,1,1/1/13 0:00,Active,S-074,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07608746,42.46919607
1550,0,1,1,1/1/13 0:00,Active,S-074,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.0760937,42.46858585
1551,0,1,1,9/9/99 0:00,Active,S-074,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07676433,42.46863486
1552,0,1,1,9/9/99 0:00,Active,S-074,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07683616,42.46865197
1553,0,1,1,1/1/06 0:00,Active,S-110,Melrose, ,158.13,153.3,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07764701,42.46703798
1554,0,1,1,1/1/06 0:00,Active,S-110,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07699275,42.46754056
1555,0,1,1,1/1/06 0:00,Active,S-110,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07616037,42.4678459
1556,0,1,1,1/1/06 0:00,Active,S-110,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07610286,42.46779784
1557,0,1,1,9/9/99 0:00,Active,S-110,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07601872,42.46784604
1558,0,1,1,9/9/99 0:00,Active,S-113,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.0740415,42.46977616
1559,0,1,1,9/9/99 0:00,Active,S-198,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07351018,42.47024394
1560,0,1,1,9/9/99 0:00,Active,S-198,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07340263,42.47021347
1561,0,1,1,9/9/99 0:00,Active,S-198,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07256351,42.47067061
1562,0,1,1,9/9/99 0:00,Active,S-198,Melrose, ,888,888,SUB, ,CB,0,GR,STEEL, ,UNK,UNK,UNK,UNK,UNK,0, ,OTH,9/9/99,OFFICE,1,999,999,AB,-71.07248014,42.47063877
