FID,facilityid,inlettype,in_typ_ot,locdesc,ownedby,legacy_id,cvtype,cv_typ_ot,cvshape,cv_shp_ot,cvmaterial,cv_mat_ot,cvsize,oilhood,framemater,frm_mat_ot,chimney,chimydia,chimymater,chm_mat_ot,conetype,con_typ_ot,conemater,con_mat_ot,wallmat,wal_mat_ot,bench,benchmater,ben_mat_ot,channel,chanmater,chn_mat_ot,chanexposr,rimelev,inv_depth,invertelev,sump_depth,fin_depth,installdat,maintby,lastupdate,lasteditor,plans,comments,pt_geom_x_,pt_geom_y_,elevation,map_date,mapped_by,map_by_ot,map_method,map_met_ot,map_status,rotation,condition,flow,activeflag,enabled,operable,keyjnction,anclryrole,division,asset,st_cntr_id,Longitude,Latitude
3526,swIN-3606,Catchbasin, ,0 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.3,0,1.5,4.8,1/1/70 0:00,0,1/1/70 0:00, , , ,746506.0818,2979328.662, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-185.41369, , ,0,0,0, ,0,HIGHWAY,Stormwater,1495,-71.16541496,42.42294315
3527,swIN-3607,Catchbasin, ,251 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,7,0,2,9,1/1/70 0:00,0,1/1/70 0:00, , , ,746361.1386,2979381.147, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-3.735332243, , ,0,0,0, ,0,HIGHWAY,Stormwater,1480,-71.16595101,42.42308873
3528,swIN-3608,Catchbasin, ,0 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,5.2,0,2.6,7.8,1/1/70 0:00,0,1/1/70 0:00, , , ,746331.093,2979372.557, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-183.7353513, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.16606241,42.42306548
3529,swIN-3609,Catchbasin, ,72 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.2,0,0.4,3.6,1/1/70 0:00,0,1/1/70 0:00, , , ,746328.2393,2979341.363, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-183.7353513, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.16607343,42.42297992
3530,swIN-3610,Catchbasin, ,285 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,0.5,3,1/1/70 0:00,0,1/1/70 0:00, , , ,746138.9314,2979386.945, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-198.2738763, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.1667739,42.42310703
3531,swIN-3611,Catchbasin, ,293 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,0.3,3.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745954.2294,2979455.047, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-29.65842955, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.16745698,42.42329588
3532,swIN-3612,Catchbasin, ,292 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,3.5,7.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745932.5251,2979431.71, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-29.65842955, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.16753771,42.42323207
3533,swIN-3613,Catchbasin, ,309 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,0.2,3.2,1/1/70 0:00,0,1/1/70 0:00, , , ,745727.7203,2979611.117, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-214.1553039, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.16829364,42.42372655
3534,swIN-3614,Catchbasin, ,306 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,3.5,7.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745710.4422,2979586.012, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-214.1553039, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.168358,42.42365785
3535,swIN-3615,Catchbasin, ,0 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,2.5,6.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745478.0274,2979735.622, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-27.96025007, , ,0,0,0, ,0,HIGHWAY,Stormwater,1498,-71.16921663,42.42407086
3536,swIN-3616,Catchbasin, ,355 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,3,7,1/1/70 0:00,0,1/1/70 0:00, , , ,745260.6094,2979849.047, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-211.808821, , ,0,0,0, ,0,HIGHWAY,Stormwater,1474,-71.17002026,42.42438441
3537,swIN-3617,Catchbasin, ,355 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,0.6,4.1,1/1/70 0:00,0,1/1/70 0:00, , , ,745276.7587,2979873.984, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-211.808821, , ,0,0,0, ,0,HIGHWAY,Stormwater,1474,-71.16996009,42.42445266
3538,swIN-3618,Catchbasin, ,5 KINGS CT,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,5.5,0,2.5,8,1/1/70 0:00,0,1/1/70 0:00, , , ,744938.1361,2980080.229, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-42.09095093, , ,0,0,0, ,0,HIGHWAY,Stormwater,1492,-71.1712113,42.42502218
3539,swIN-3619,Catchbasin, ,5 KINGS CT,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,2,6,1/1/70 0:00,0,1/1/70 0:00, , , ,744977.1742,2980087.597, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-42.08977348, , ,0,0,0, ,0,HIGHWAY,Stormwater,1492,-71.17106661,42.42504199
3540,swIN-3620,Catchbasin, ,409 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.5,0,4,8.3,1/1/70 0:00,0,1/1/70 0:00, , , ,744773.6899,2980241.278, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-45.30222378, , ,0,0,0, ,0,HIGHWAY,Stormwater,1492,-71.17181807,42.42546584
3541,swIN-3621,Catchbasin, ,409 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,4,7.5,1/1/70 0:00,0,1/1/70 0:00, , , ,744795.5572,2980264.253, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-45.30222378, , ,0,0,0, ,0,HIGHWAY,Stormwater,1492,-71.17173675,42.42552865
3542,swIN-3622,Catchbasin, ,120 RONALD RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,4.3,6.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745581.8589,2981602.732, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-125.0629005, , ,0,0,0, ,0,HIGHWAY,Stormwater,586,-71.16880521,42.42919308
3543,swIN-3623,Catchbasin, ,1 EPPING ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,0.2,2.7,1/1/70 0:00,0,1/1/70 0:00, , , ,745545.2692,2981023.29, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-222.1559307, , ,0,0,0, ,0,HIGHWAY,Stormwater,400,-71.16894907,42.42760349
3544,swIN-3624,Catchbasin, ,1 EPPING ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,4,6,1/1/70 0:00,0,1/1/70 0:00, , , ,745534.1811,2981034.791, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-42.15593071, , ,0,0,0, ,0,HIGHWAY,Stormwater,400,-71.16898998,42.42763517
3545,swIN-3625,Catchbasin, ,126 HEMLOCK ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,2,5,1/1/70 0:00,0,1/1/70 0:00, , , ,745816.6826,2981059.058, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-125.2142875, , ,0,0,0, ,0,HIGHWAY,Stormwater,891,-71.16794327,42.42769874
3546,swIN-3626,Catchbasin, ,88 HEMLOCK ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,3.5,6.5,1/1/70 0:00,0,1/1/70 0:00, , , ,746353.3995,2980656.697, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,50.90610761, , ,0,0,0, ,0,HIGHWAY,Stormwater,400,-71.16596116,42.42658891
3547,swIN-3627,Catchbasin, ,159 WASHINGTON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,745517.7007,2980511.041, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-5.561048874, , ,0,0,0, ,0,HIGHWAY,Stormwater,773,-71.16905855,42.42619817
3548,swIN-3628,Catchbasin, ,162 WASHINGTON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,2,6,1/1/70 0:00,0,1/1/70 0:00, , , ,745452.209,2980508.815, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,0, , ,0,0,0, ,0,HIGHWAY,Stormwater,773,-71.16930115,42.42619277
3549,swIN-3629,Catchbasin, ,162 WASHINGTON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,4,7.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745478.446,2980533.987, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-257.2449196, , ,0,0,0, ,0,HIGHWAY,Stormwater,1278,-71.16920361,42.42626156
3550,swIN-3630,Catchbasin, ,179 WASHINGTON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,745430.751,2980775.305, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-253.6096992, , ,0,0,0, ,0,HIGHWAY,Stormwater,1277,-71.1693768,42.42692424
3551,swIN-3631,Catchbasin, ,0 WASHINGTON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4.5,7.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745405.4363,2980776.83, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-253.6096992, , ,0,0,0, ,0,HIGHWAY,Stormwater,1277,-71.16947054,42.42692869
3552,swIN-3632,Double Catchbasin, ,9 PINE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,746580.118,2979628.157, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-129.0605629, , ,0,0,0, ,0,HIGHWAY,Stormwater,978,-71.1651364,42.42376417
3553,swIN-3633,Double Catchbasin, ,25-27 PINE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,0,4,1/1/70 0:00,0,1/1/70 0:00, , , ,746432.2208,2979760.55, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-132.5323004, , ,0,0,0, ,0,HIGHWAY,Stormwater,274,-71.16568224,42.42412905
3554,swIN-3634,Double Catchbasin, ,25-27 PINE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.4,0,0.8,3.2,1/1/70 0:00,0,1/1/70 0:00, , , ,746411.7392,2979812.602, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-220.9419765, , ,0,0,0, ,0,HIGHWAY,Stormwater,129,-71.16575734,42.42427209
3555,swIN-3635,Double Catchbasin, ,4 FARMER`S CIR,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.6,0,3.8,8.4,1/1/70 0:00,0,1/1/70 0:00, , , ,745987.16,2979674.522, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-214.7658522, , ,0,0,0, ,0,HIGHWAY,Stormwater,928,-71.16733185,42.42389776
3556,swIN-3636,Double Catchbasin, ,5 FARMER`S CIR,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,4.5,8,1/1/70 0:00,0,1/1/70 0:00, , , ,745973.83,2979657.153, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-214.7658522, , ,0,0,0, ,0,HIGHWAY,Stormwater,928,-71.16738147,42.42385024
3557,swIN-3637,Catchbasin, ,66 CANDIA ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.1,0,3.7,5.8,1/1/70 0:00,0,1/1/70 0:00, , , ,745965.7195,2980010.333, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-213.5468341, , ,0,0,0, ,0,HIGHWAY,Stormwater,468,-71.16740641,42.42481945
3558,swIN-3638,Double Catchbasin, ,51 PINE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4.5,4.5,1/1/70 0:00,0,1/1/70 0:00, , , ,746152.1604,2980065.925, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,58.89282381, , ,0,0,0, ,0,HIGHWAY,Stormwater,635,-71.16671507,42.42497
3559,swIN-3639,Catchbasin, ,68 CHARLES ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.9,0,1.5,5,1/1/70 0:00,0,1/1/70 0:00, , , ,746150.2773,2980130.856, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-116.917098, , ,0,0,0, ,0,HIGHWAY,Stormwater,635,-71.16672111,42.42514819
3560,swIN-3640,Catchbasin, ,76 CHARLES ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.3,0,2.2,4.5,1/1/70 0:00,0,1/1/70 0:00, , , ,746188.6459,2980180.612, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,55.58207732, , ,0,0,0, ,0,HIGHWAY,Stormwater,637,-71.16657828,42.42528431
3561,swIN-3641,Double Catchbasin, ,0 CHARLES ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,0.5,3.9,1/1/70 0:00,0,1/1/70 0:00, , , ,746241.3314,2980272.3, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-118.0879708, , ,0,0,0, ,0,HIGHWAY,Stormwater,637,-71.16638182,42.42553533
3562,swIN-3642,Catchbasin, ,91 DICKSON AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.4,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,746295.3088,2980864.286, ,6/20/18 0:00,Town, ,Tablet, ,Final,59.94112099, , ,0,0,0, ,0,HIGHWAY,Stormwater,651,-71.16617331,42.42715916
3563,swIN-3643,Double Catchbasin, ,19 STONE RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,2.5,6,1/1/70 0:00,0,1/1/70 0:00, , , ,746672.8996,2981063.137, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,4.7446602, , ,0,0,0, ,0,HIGHWAY,Stormwater,270,-71.16477187,42.42770074
3564,swIN-3644,Double Catchbasin, ,16 STONE RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,3,6,1/1/70 0:00,0,1/1/70 0:00, , , ,746690.4565,2981086.849, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-175.2553398, , ,0,0,0, ,0,HIGHWAY,Stormwater,270,-71.1647065,42.42776561
3565,swIN-3645,Double Catchbasin, ,30 STONE RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,746935.4816,2981295.995, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,60.93403919, , ,0,0,0, ,0,HIGHWAY,Stormwater,271,-71.16379589,42.42833686
3566,swIN-3646,Double Catchbasin, ,31 STONE RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,1,4,1/1/70 0:00,0,1/1/70 0:00, , , ,746962.2954,2981290.87, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,60.93403919, , ,0,0,0, ,0,HIGHWAY,Stormwater,271,-71.16369665,42.42832251
3567,swIN-3647,Catchbasin, ,55 STONE RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.7,0,4.3,7.6,1/1/70 0:00,0,1/1/70 0:00, , , ,747088.0186,2981865.342, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-93.52887856, , ,0,0,0, ,0,HIGHWAY,Stormwater,272,-71.16322257,42.42989749
3568,swIN-3648,Catchbasin, ,180 MOUNTAIN AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.7,0,0,2.7,1/1/70 0:00,0,1/1/70 0:00, , , ,745838.5028,2981495.504, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-209.761814, , ,0,0,0, ,0,HIGHWAY,Stormwater,798,-71.16785615,42.42889611
3569,swIN-3649,Catchbasin, ,60 OLD MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.7,0,4.6,7.3,1/1/70 0:00,0,1/1/70 0:00, , , ,748997.0287,2982458.592, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-170.6741182, , ,0,0,0, ,0,HIGHWAY,Stormwater,1297,-71.15614269,42.43150445
3570,swIN-3650,Catchbasin, ,46 OLD MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.4,0,4.4,7.4,1/1/70 0:00,0,1/1/70 0:00, , , ,749199.6799,2982342.461, ,6/20/18 0:00,Town, ,Aerial Photo, ,Final,-216.9780906, , ,0,0,0, ,0,HIGHWAY,Stormwater,1293,-71.15539378,42.43118354
3571,swIN-3651,Catchbasin, ,46 OLD MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,4.5,7,1/1/70 0:00,0,1/1/70 0:00, , , ,749129.1205,2982320.372, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,62.92846699, , ,0,0,0, ,0,HIGHWAY,Stormwater,213,-71.15565547,42.43112371
3572,swIN-3652,Catchbasin, ,388 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,4,8,1/1/70 0:00,0,1/1/70 0:00, , , ,749434.3212,2982128.05, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-46.91169076, , ,0,0,0, ,0,HIGHWAY,Stormwater,1293,-71.15452787,42.4305926
3573,swIN-3653,Catchbasin, ,8 OLD MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,1.8,3.8,1/1/70 0:00,0,1/1/70 0:00, , , ,749645.2499,2981852.631, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-46.97349058, , ,0,0,0, ,0,HIGHWAY,Stormwater,1293,-71.15375071,42.4298345
3574,swIN-3654,Catchbasin, ,139 WINCHESTER RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,0,4,1/1/70 0:00,0,1/1/70 0:00, , , ,746793.8326,2981619.477, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-269.5268707, , ,0,0,0, ,0,HIGHWAY,Stormwater,728,-71.16431583,42.42922602
3575,swIN-3655,Double Catchbasin, ,20 WINCHESTER RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.4,0,1.3,3.3,1/1/70 0:00,0,1/1/70 0:00, , , ,748624.2,2982884.5, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-4.49124453, , ,0,0,0, ,0,HIGHWAY,Stormwater,899,-71.15751735,42.43267725
3576,swIN-3656,Catchbasin, ,40 UPLAND RD WEST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,748649.1,2981030.5, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-152.0411706, , ,0,0,0, ,0,HIGHWAY,Stormwater,88,-71.15745271,42.42758963
3577,swIN-3657,Catchbasin, ,40 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,2.5,5,1/1/70 0:00,0,1/1/70 0:00, , , ,745657.6,2979007.2, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-225.3668636, , ,0,0,0, ,0,HIGHWAY,Stormwater,189,-71.16856204,42.42207016
3578,swIN-3658,Catchbasin, ,0 WASHINGTON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,2.8,5.8,1/1/70 0:00,0,1/1/70 0:00, , , ,745695.3,2979011.8, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-156.1499089, , ,0,0,0, ,0,HIGHWAY,Stormwater,1171,-71.16842235,42.42208238
3579,swIN-3659,Catchbasin, ,40 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,2,4,1/1/70 0:00,0,1/1/70 0:00, , , ,745685.3,2978985.1, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,-141.8375281, , ,0,0,0, ,0,HIGHWAY,Stormwater,1173,-71.16845977,42.42200922
3580,swIN-3660,Catchbasin, ,82 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.1,0,4.7,6.8,1/1/70 0:00,0,1/1/70 0:00, , , ,750357.9,2977568.7, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,30.33471123, , ,0,0,0, ,0,HIGHWAY,Stormwater,79,-71.15117596,42.41807147
3581,swIN-3661,Catchbasin, ,3 LAUREL ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.9,0,4.4,7.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745386.9,2978644.6, ,6/21/18 0:00,Town, ,Aerial Photo, ,Final,51.64030478, , ,0,0,0, ,0,HIGHWAY,Stormwater,1168,-71.1695698,42.42107807
3582,swIN-3662,Catchbasin, ,64 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,3.5,6.5,1/1/70 0:00,0,1/1/70 0:00, , , ,746210.3,2979172.2, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-162.6140981, , ,0,0,0, ,0,HIGHWAY,Stormwater,1170,-71.16651269,42.422517
3583,swIN-3663,Catchbasin, ,64 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,3.5,6.5,1/1/70 0:00,0,1/1/70 0:00, , , ,746237.5,2979156.8, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-162.6140981, , ,0,0,0, ,0,HIGHWAY,Stormwater,1170,-71.16641217,42.42247445
3584,swIN-3664,Catchbasin, ,1 RUSSELL PL,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,749549.3,2977494.4, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-26.99068425, , ,0,0,0, ,0,HIGHWAY,Stormwater,8,-71.15417159,42.41787663
3585,swIN-3665,Catchbasin, ,18 RUSSELL PL,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,749278.3,2977464.4, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-28.85004363, , ,0,0,0, ,0,HIGHWAY,Stormwater,926,-71.15517564,42.41779732
3586,swIN-3666,Catchbasin, ,0 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,1,3,1/1/70 0:00,0,1/1/70 0:00, , , ,746479,2979253.9, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-163.7380771, , ,0,0,0, ,0,HIGHWAY,Stormwater,1170,-71.16551634,42.4227383
3587,swIN-3667,Double Catchbasin, ,44 RUSSELL PL,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,749481.1,2977329.9, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-208.8500436, , ,0,0,0, ,0,HIGHWAY,Stormwater,926,-71.15442663,42.417426
3588,swIN-3668,Double Catchbasin, ,0 SUMMER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,5,8,1/1/70 0:00,0,1/1/70 0:00, , , ,746496.2,2979260, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-163.7380771, , ,0,0,0, ,0,HIGHWAY,Stormwater,1170,-71.16545255,42.42275485
3589,swIN-3669,Catchbasin, ,40 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,745448.4,2978922.5, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-212.2063472, , ,0,0,0, ,0,HIGHWAY,Stormwater,821,-71.16933804,42.42183997
3590,swIN-3670,Catchbasin, ,40 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,0,3.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745324.2,2978990.8, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-54.26595921, , ,0,0,0, ,0,HIGHWAY,Stormwater,821,-71.16979705,42.42202871
3591,swIN-3671,Catchbasin, ,28 RUSSELL PL,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,749362.5,2977419.3, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-208.8500436, , ,0,0,0, ,0,HIGHWAY,Stormwater,926,-71.1548645,42.41767263
3592,swIN-3672,Catchbasin, ,10 BRATTLE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.5,0,2.7,7.2,1/1/70 0:00,0,1/1/70 0:00, , , ,745348.5,2978636.6, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-214.1983171, , ,0,0,0, ,0,HIGHWAY,Stormwater,91,-71.16971213,42.42105653
3593,swIN-3673,Catchbasin, ,16 RUSSELL PL,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,749335.5,2977544.8, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,24.30359856, , ,0,0,0, ,0,HIGHWAY,Stormwater,8,-71.15496261,42.41801731
3594,swIN-3674,Catchbasin, ,18 RUSSELL PL,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,749286.3,2977507.9, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-128.941754, , ,0,0,0, ,0,HIGHWAY,Stormwater,8,-71.15514536,42.4179166
3595,swIN-3675,Catchbasin, ,0 WATER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,748954.6,2977607.4, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,-208.5256951, , ,0,0,0, ,0,HIGHWAY,Stormwater,926,-71.15637227,42.4181933
