OBJECTID,AncillaryR,Enabled,Subtype,Administra,FacilityID,InstallDat,LocationDe,Operationa,Rotation,LifecycleS,WorkorderI,Elevation,ElevationS,WaterType,AccessDiam,AccessMate,AccesType,Invert,InvertElev,Source,Inline,LocationMe,Completed,Comment,WSE_GPS_ID,Owner,Latitude,Longitude
2135,,1,1,,,,,,90,Active,,85.55000305,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39005818,-71.04509976
2136,,1,1,,,,,,325.2139587,Active,,84.29000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39053883,-71.04539248
2137,,1,1,,,,,,325.822998,Active,,84.29000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39052947,-71.04548809
2138,,1,1,,,,,,52.69605255,Active,,84.26999664,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38848114,-71.04599829
2139,,1,1,,,,,,336.3998108,Active,,85.12000275,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39014496,-71.04687528
2140,,1,1,,,,,,0,Active,,88.05000305,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38823652,-71.0465651
2141,,1,1,,,,,,327.0947571,Active,,88.12999725,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38846995,-71.04615347
2142,,1,1,,,,,,0,Active,,88.08999634,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38931967,-71.04537274
2143,,1,1,,,,,,86.29537201,Active,,86.87000275,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38986492,-71.04913063
2144,,1,1,,,,,,79.59229279,Active,,86.66000366,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38989397,-71.04922444
2145,,1,1,,,,,,282.6041565,Active,,87.70999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38911525,-71.04531328
2146,,1,1,,,,,,11.44933796,Active,,83.25,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38909964,-71.04432796
2147,,1,1,,,,,,11.43725586,Active,,87.81999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38885943,-71.0446781
2148,,1,1,,,,,,12.09475708,Active,,87.31999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38893383,-71.04470003
2149,,1,1,,,,,,345.2308044,Active,,90.58000183,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39024885,-71.04645109
2150,,1,1,,,,,,62.85031891,Active,,92.69999695,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38996348,-71.04619746
2151,,1,1,,,,,,334.6222534,Active,,96.94999695,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38934045,-71.0484032
2152,,1,1,,,,,,334.4765625,Active,,97.11000061,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38941101,-71.04836435
2153,,1,1,,,,,,32.84040451,Active,,102.4000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38892194,-71.04690833
2154,,1,1,,,,,,331.2503357,Active,,105.5699997,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38929145,-71.04616811
2155,,1,1,,,,,,337.2490234,Active,,105.4800034,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38983824,-71.04699057
2156,,1,1,,,,,,65.16483307,Active,,103.9000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3897522,-71.04670885
2157,,1,1,,,,,,66.33686066,Active,,103.3300018,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38890937,-71.04677413
2158,,1,1,,,,,,334.2900391,Active,,104.2200012,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38891378,-71.04705202
2159,,1,1,,,,,,329.7435608,Active,,103.6900024,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.38885157,-71.04710666
2166,,1,1,,,,,,17.57125854,Active,,48.95999908,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38915907,-71.04271636
2167,,1,1,,,,,,0,Active,,48.61999893,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38914595,-71.04268765
2168,,1,1,,,,,,310.8877563,Active,,47.47000122,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3892791,-71.04250382
2169,,1,1,,,,,,42.27368927,Active,,52.33000183,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38932978,-71.04284764
2170,,1,1,,,,,,43.60281754,Active,,52.16999817,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.38941342,-71.04283397
2174,,1,1,,,,,,87.45519257,Active,,20.52000046,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39059056,-71.040023
2175,,1,1,,,,,,38.11827469,Active,,20.21999931,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39077991,-71.04088393
2176,,1,1,,,,,,36.55963516,Active,,23.34000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.390293,-71.0411845
2177,,1,1,,,,,,37.59056091,Active,,21.95999908,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39064116,-71.04112093
2178,,1,1,,,,,,38.00807571,Active,,21.95999908,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39045837,-71.0409141
2179,,1,1,,,,,,306.5449829,Active,,14.07999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3912047,-71.04327116
2180,,1,1,,,,,,336.914856,Active,,11.23999977,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39399957,-71.04692709
2181,,1,1,,,,,,335.6005554,Active,,10.65999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3940613,-71.04746252
2202,,1,1,,,,,,67.69379425,Active,,11.88000011,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39611357,-71.04868615
2297,,1,1,,,,,,38.45370865,Active,,13.40999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39783852,-71.03183649
2298,,1,1,,,,,,37.59627151,Active,,18.40999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39162117,-71.03923123
2299,,1,1,,,,,,38.26951599,Active,,18.37999916,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39166218,-71.03927494
2300,,1,1,,,,,,37.10030746,Active,,17.76000023,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39168528,-71.03901376
2301,,1,1,,,,,,37.35959244,Active,,17.31999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39158305,-71.03913326
2302,,1,1,,,,,,0,Active,,19.60000038,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.3912808,-71.03973346
2303,,1,1,,,,,,38.01894379,Active,,20.29000092,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39102603,-71.04017542
2304,,1,1,,,,,,38.29016113,Active,,19.57999992,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39084312,-71.04034304
2305,,1,1,,,,,,37.28432465,Active,,9.109999657,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39524514,-71.03932216
2306,,1,1,,,,,,40.87240982,Active,,8.869999886,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39524803,-71.03940185
2307,,1,1,,,,,,37.76307678,Active,,10.75,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39423056,-71.03719312
2308,,1,1,,,,,,37.84817123,Active,,10.56000042,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39429753,-71.03729999
2309,,1,1,,,,,,40.16957855,Active,,17.03000069,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39345005,-71.03672695
2310,,1,1,,,,,,88.61408234,Active,,11.18000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39487809,-71.03635864
2319,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,,0,DIGI,0,,0,CHELSEA,42.3975809,-71.04195481
2320,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,,0,DIGI,0,,0,CHELSEA,42.38678231,-71.03460439
2321,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,GPS,0,GPS,0,,388,CHELSEA,42.39131945,-71.02428294
2322,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,,0,DIGI,0,,0,CHELSEA,42.40002254,-71.02077486
2323,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,,0,DIGI,0,,0,CHELSEA,42.40927649,-71.02987687
2392,,1,1,,,00:00.0,,,0,Active,,7.6,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.39943881,-71.04055629
2393,,1,1,,,00:00.0,,,0,Active,,7.1,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.39954678,-71.04011689
2394,,1,1,,,00:00.0,,,0,Active,,5.65,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.39992785,-71.03937548
2395,,1,1,,,00:00.0,,,0,Active,,6.4,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40019572,-71.03936705
2396,,1,1,,,00:00.0,,,0,Active,,6.45,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40073549,-71.03982254
2397,,1,1,,,00:00.0,,,0,Active,,6.45,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40109016,-71.03985851
2398,,1,1,,,00:00.0,,,0,Active,,6.45,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40145349,-71.04005194
2399,,1,1,,,00:00.0,,,0,Active,,6.75,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40174889,-71.04030396
2400,,1,1,,,00:00.0,,,0,Active,,6.45,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40127509,-71.04098443
2401,,1,1,,,00:00.0,,,0,Active,,6.45,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40094535,-71.04090385
2402,,1,1,,,00:00.0,,,0,Active,,6.45,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40056702,-71.040754
2403,,1,1,,,00:00.0,,,0,Active,,7.15,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40042582,-71.03976685
2404,,1,1,,,00:00.0,,,0,Active,,6.5,Record Drawing,Storm,24,Steel,Grate,,,,,DIGI,,,,CHELSEA,42.40146585,-71.04118305
2407,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE EDITS,,,,,,CHELSEA,42.40474007,-71.0358084
2408,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,41.6,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39114132,-71.03275613
2409,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,41.68,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.3911235,-71.03275007
2411,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,57.58,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39066456,-71.03119592
2412,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,56.92,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39061031,-71.03122188
2413,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,57.94,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39055729,-71.0313122
2414,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,58.17,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39057337,-71.03139372
2415,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,71.76,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39029306,-71.02945479
2416,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,69.62,Record Drawing,RECORD DRAWING,,,,,,CHELSEA,42.39028466,-71.02956635
