CB_ID,Grid,ID,StreetName,StreetSegm,Inspector,Inspection,Owner,GrateShape,GrateType,CatchBasin,GrateCondi,OilHood,StructureM,StructureC,StructureI,ConnectedT,StructureD,FieldSumpD,OverallIss,Comments,PlanRefere,PlanDate,PlanDatum,PlanRimEle,PlanRimE_1,Count,DepthCE,RimElevati,BaseElevat,DrawerNumb,PlanNumber,InstallDat,Longtitude,Latitude
6-78,"6","78",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05233790,42.41401103
6-79,"6","79",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1938/02/02,-71.05228620,42.41395751
6-80,"6","80",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05185510,42.41427738
6-81,"6","81",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05157640,42.41459069
6-82,"6","82",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05100210,42.41492950
6-83,"6","83",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05092140,42.41499549
6-84,"6","84",CHESTNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05192220,42.41421752
6-85,"6","85",DOWSE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.05351960,42.41515397
6-86,"6","86",DOWSE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","87",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05451250,42.41589446
6-87,"6","87",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1939/01/01,-71.04899120,42.41654066
6-88,"6","88",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.04991010,42.41772898
6-89,"6","89",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.05114580,42.41836540
6-90,"6","90",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.05229240,42.41879819
6-91,"6","91",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.05224980,42.41877780
6-92,"6","92",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","78",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04926110,42.41709492
6-93,"6","93",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","40",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04918640,42.41671845
6-94,"6","94",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.05032870,42.41640504
6-95,"6","95",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.05026880,42.41636126
6-96,"6","96",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.05123050,42.41573959
6-97,"6","97",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.05117140,42.41569842
6-98,"6","98",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.05201560,42.41507648
6-99,"6","99",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.05208850,42.41510749
6-100,"6","100",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","85",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05296340,42.41437620
6-101,"6","101",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","75",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04940360,42.41709789
6-102,"6","102",GLENDALE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","85",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04936410,42.41701665
6-103,"6","103",HANCOCK PARK,"0",BETA,2014/11/18,City,"0","0","0","0","0","0","0","0",Yes,0.00000000000,0.00000000000,Yes,Found In Field Sept 2015,"0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05988680,42.41557789
6-104,"6","104",HANCOCK STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","80",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05674070,42.41424033
6-105,"6","105",HANCOCK STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","88",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05695330,42.41427391
6-106,"6","106",HARRISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","052",1993/01/01,-71.05724010,42.41557405
6-107,"6","107",HERBERT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","025",1966/05/01,-71.05487090,42.41574333
6-108,"6","108",HERBERT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","050",1993/01/01,-71.05588620,42.41652752
6-109,"6","109",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",120.40000000000,114.24000000000,"1168","052",1993/01/01,-71.05736870,42.41533329
6-110,"6","110",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","052",1993/01/01,-71.05727290,42.41550857
6-111,"6","111",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","050",1993/01/01,-71.05583290,42.41658752
6-112,"6","112",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","050",1993/01/01,-71.05546170,42.41688629
6-113,"6","113",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","050",1993/01/01,-71.05552870,42.41692532
6-114,"6","114",HIGHLAND AVENUE,"0",BETA,2014/11/25,City,"0","0","0","0","0","0","0","0",Yes,0.00000000000,0.00000000000,Yes,Connected To Sewer,"0","0","0",0.00000000000,0.00000000000,"1","82",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05635120,42.41624764
6-115,"6","115",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","75",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05785900,42.41503374
6-116,"6","116",HIGHLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","86",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.05778870,42.41499234
6-117,"6","117",MARIE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","002",1917/02/01,-71.04886220,42.41757379
6-118,"6","118",MOODY AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.05315350,42.41796391
6-119,"6","119",MOODY AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"738","023",1936/04/01,-71.05312500,42.41793181
6-120,"6","120",OAKLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","81",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04895860,42.41413369
6-121,"6","121",OAKLAND AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","82",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04900600,42.41406830
6-122,"6","122",PARKER STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04896510,42.41437149
6-123,"6","123",PARKER STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04899820,42.41431241
6-124,"6","124",RAYMOND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05140800,42.41461761
6-125,"6","125",RAYMOND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05147710,42.41456113
6-126,"6","126",RUSSELL PL,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","003",1902/03/01,-71.04889050,42.41768262
6-127,"6","127",STAPLES AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","048",1993/01/01,-71.05633120,42.41458061
6-128,"6","128",WALNUT STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"420","001",1915/02/08,-71.05005390,42.41574828
5-1,"5","1",WOODVILLE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06461570,42.41398704
5-2,"5","2",WYLLIS AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06563550,42.41521343
5-3,"5","3",WYLLIS AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06563000,42.41515979
5-4,"5","4",WYLLIS AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06693630,42.41514904
5-5,"5","5",WYLLIS AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06716080,42.41508688
5-6,"5","6",WYLLIS AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06801380,42.41504459
5-7,"5","7",WYLLIS AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06801850,42.41509872
5-8,"5","8",AVON STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","053",1993/01/01,-71.06190220,42.41431223
5-9,"5","9",AVON STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","61",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06366760,42.41412120
5-10,"5","10",AVON STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","77",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06364770,42.41404756
5-11,"5","11",AVON STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","52",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06193270,42.41437277
5-12,"5","12",AVON STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","52",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06192180,42.41437462
5-13,"5","13",BELL ROCK STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06810480,42.41429874
5-14,"5","14",BELLINGHAM AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06396460,42.41465904
5-15,"5","15",BELMONT PARK,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","052",1993/01/01,-71.06030860,42.41490768
5-16,"5","16",BELMONT PARK,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","052",1993/01/01,-71.06033750,42.41484621
5-17,"5","17",TRUE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","69",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06723180,42.41437142
5-18,"5","18",TRUE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06714970,42.41437641
5-19,"5","19",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"1168","053",1993/01/01,-71.06187930,42.41458751
5-20,"5","20",BUCKNAM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",73.92000000000,69.44000000000,"1168","053",1993/01/01,-71.06198750,42.41458694
5-21,"5","21",MAIN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06420830,42.41468897
5-22,"5","22",MAIN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","83",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.06385790,42.41413603
5-23,"5","23",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06798670,42.41426842
5-24,"5","24",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06794930,42.41420530
5-25,"5","25",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06711200,42.41427852
5-26,"5","26",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06612870,42.41442434
5-27,"5","27",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06611360,42.41436973
5-28,"5","28",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06511460,42.41451779
5-29,"5","29",PEIRCE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"753","058",1914/02/01,-71.06504500,42.41446561
7-1,"7","1",ABBOTT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","71",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03820040,42.41649251
7-2,"7","2",ABBOTT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","72",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03814260,42.41654403
7-3,"7","3",ABBOTT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","105",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03835550,42.41659944
7-4,"7","4",ABBOTT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","82",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03911530,42.41758069
7-5,"7","5",ABBOTT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","92",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03901900,42.41749068
